run_id,model,run_count,step,script,start_time_ist,end_time_ist,duration_sec,status,return_code
20260601_173707,meta-llama/llama-4-scout-17b-16e-instruct,1,step1_task_generator,C:\Users\DELL\Desktop\Code More\LEI-LLM-assistedEI\task_generator.py,2026-06-01T17:37:07.270393+05:30,2026-06-01T17:37:10.927421+05:30,3.6570190000056755,success,0
20260601_173707,meta-llama/llama-4-scout-17b-16e-instruct,1,step2_code_generator,C:\Users\DELL\Desktop\Code More\LEI-LLM-assistedEI\code_generator.py,2026-06-01T17:37:10.928337+05:30,2026-06-01T17:37:18.656209+05:30,7.727862300002016,success,0
20260601_173707,meta-llama/llama-4-scout-17b-16e-instruct,1,step3_validator,C:\Users\DELL\Desktop\Code More\LEI-LLM-assistedEI\validator.py,2026-06-01T17:37:18.660245+05:30,2026-06-01T17:37:20.501536+05:30,1.8412819000077434,success,0
20260601_173707,meta-llama/llama-4-scout-17b-16e-instruct,1,step4_scheduler,C:\Users\DELL\Desktop\Code More\LEI-LLM-assistedEI\scheduler\edge_scheduler_sequential.py,2026-06-01T17:37:20.502102+05:30,2026-06-01T17:37:22.739961+05:30,2.2378500000049826,success,0
20260601_173707,meta-llama/llama-4-scout-17b-16e-instruct,2,step1_task_generator,C:\Users\DELL\Desktop\Code More\LEI-LLM-assistedEI\task_generator.py,2026-06-01T17:37:22.740480+05:30,2026-06-01T17:37:26.326002+05:30,3.5855149000126403,success,0
20260601_173707,meta-llama/llama-4-scout-17b-16e-instruct,2,step2_code_generator,C:\Users\DELL\Desktop\Code More\LEI-LLM-assistedEI\code_generator.py,2026-06-01T17:37:26.326471+05:30,2026-06-01T17:37:32.767987+05:30,6.441507800016552,success,0
20260601_173707,meta-llama/llama-4-scout-17b-16e-instruct,2,step3_validator,C:\Users\DELL\Desktop\Code More\LEI-LLM-assistedEI\validator.py,2026-06-01T17:37:32.768905+05:30,2026-06-01T17:37:34.627667+05:30,1.858752000000095,success,0
20260601_173707,meta-llama/llama-4-scout-17b-16e-instruct,2,step4_scheduler,C:\Users\DELL\Desktop\Code More\LEI-LLM-assistedEI\scheduler\edge_scheduler_sequential.py,2026-06-01T17:37:34.628114+05:30,2026-06-01T17:37:36.953824+05:30,2.3256809000158682,success,0
