step,model,run_count,script_start_time_ist,script_end_time_ist,script_duration_sec,llm_start_time_ist,llm_end_time_ist,llm_duration_sec,prompt_tokens,completion_tokens,total_tokens,prompt_tokens_per_sec,completion_tokens_per_sec,resource_generated_at,resource_last_checked,avg_cpu_1m,avg_mem_1m,avg_cpu_5m,avg_mem_5m
llm_call,llama-3.3-70b-versatile,1,2026-05-23T13:15:22.675253+05:30,2026-05-23T13:15:25.030669+05:30,2.3554091000114568,2026-05-23T13:15:23.203116+05:30,2026-05-23T13:15:25.027903+05:30,1.8247713000164367,2239,267,2506,1227.0030770320818,146.31970592566586,2025-11-17T14:47:59.982391,2025-11-17T14:47:59.982398,0.0,3.1,0.0,3.1
llm_call,llama-3.3-70b-versatile,2,2026-05-23T13:16:32.806240+05:30,2026-05-23T13:16:34.578883+05:30,1.7726412999909371,2026-05-23T13:16:33.326227+05:30,2026-05-23T13:16:34.576952+05:30,1.250713099987479,2548,245,2793,2037.2377966022011,195.88824967328856,2025-11-17T14:47:59.982391,2025-11-17T14:47:59.982398,0.0,3.1,0.0,3.1
llm_call,llama-3.3-70b-versatile,3,2026-05-23T13:19:02.593643+05:30,2026-05-23T13:19:04.556624+05:30,1.9629822999995667,2026-05-23T13:19:03.117480+05:30,2026-05-23T13:19:04.553819+05:30,1.4363229000009596,2826,251,3077,1967.5241549084205,174.7517915364521,2025-11-17T14:47:59.982391,2025-11-17T14:47:59.982398,0.0,3.1,0.0,3.1
llm_call,llama-3.3-70b-versatile,4,2026-05-23T13:21:05.180282+05:30,2026-05-23T13:21:07.426338+05:30,2.2460305000131484,2026-05-23T13:21:05.701517+05:30,2026-05-23T13:21:07.424821+05:30,1.7232930999889504,3109,279,3388,1804.1040145869176,161.89933099702478,2025-11-17T14:47:59.982391,2025-11-17T14:47:59.982398,0.0,3.1,0.0,3.1
llm_call,llama-3.3-70b-versatile,5,2026-05-23T13:23:54.629090+05:30,2026-05-23T13:23:56.624428+05:30,1.995340599998599,2026-05-23T13:23:55.151021+05:30,2026-05-23T13:23:56.621755+05:30,1.4707168000168167,3425,248,3673,2328.7964072762597,168.62525810350726,2025-11-17T14:47:59.982391,2025-11-17T14:47:59.982398,0.0,3.1,0.0,3.1
