time_offset_sec,cpu_percent,memory_rss_mb
0.0,109.2,105.98
0.1,97.4,105.98
0.2,42.1,105.98
0.3,13.7,105.98
0.4,24.9,105.98
0.5,13.4,105.98
0.6,13.3,105.98
0.7,13.6,105.98
0.8,13.8,105.98
0.9,13.8,105.98
1.0,14.2,105.98
1.1,26.0,105.98
1.2,13.7,105.98
1.3,13.6,105.98
1.4,12.5,105.98
1.5,13.3,105.98
1.6,24.8,105.98
1.7,13.3,105.98
1.8,13.7,105.98
1.9,13.2,105.98
2.0,0.0,105.98
2.1,13.1,105.98
2.2,13.4,105.98
2.3,13.4,105.98
2.4,13.3,105.98
2.5,13.2,105.98
2.6,13.4,105.98
2.7,12.6,105.98
2.8,13.3,105.98
2.9,25.9,105.98
3.0,13.0,105.98
3.1,13.6,105.98
3.2,14.1,105.98
3.3,13.5,105.98
3.4,12.3,105.98
3.5,0.0,105.98
3.6,24.8,105.98
3.7,13.4,105.98
3.8,13.4,105.98
3.9,13.4,105.98
4.0,24.9,105.98
4.1,78.3,105.99
4.2,109.9,105.99
4.3,69.4,105.99
4.4,13.2,105.99
4.5,0.0,105.99
4.6,13.6,105.99
4.7,13.4,105.99
4.8,12.5,105.99
4.9,0.0,105.99
5.0,13.9,105.99
5.1,14.0,105.99
5.2,13.5,105.99
5.3,13.5,105.99
5.4,13.5,105.99
5.5,24.2,105.99
5.6,13.1,105.99
5.7,13.3,105.99
5.8,13.0,105.99
5.9,13.2,105.99
6.0,25.5,105.99
6.1,13.6,105.99
6.2,13.4,105.99
6.3,0.0,105.99
6.4,26.1,105.99
6.5,25.1,105.99
6.6,13.0,105.99
6.7,0.0,105.99
6.8,12.9,105.99
6.9,13.3,105.99
7.0,13.9,105.99
7.1,26.3,105.99
7.2,13.3,105.99
7.3,13.5,105.99
7.4,13.3,105.99
7.5,13.5,105.99
7.6,13.6,105.99
7.7,13.4,105.99
7.8,0.0,105.99
7.9,12.7,105.99
8.0,13.6,105.99
8.1,13.4,105.99
8.2,13.4,105.99
8.3,13.2,105.99
8.4,13.9,105.99
8.5,14.2,105.99
8.6,13.4,105.99
8.7,13.9,105.99
8.8,13.6,105.99
8.9,0.0,105.99
9.0,13.6,105.99
9.1,12.9,105.99
9.2,13.9,105.99
9.3,0.0,105.99
9.4,13.2,105.99
9.5,13.3,105.99
9.6,13.1,105.99
9.7,13.4,105.99
9.8,12.8,105.99
9.9,25.9,105.99
10.0,12.4,105.99
10.1,13.7,105.99
10.2,25.3,105.99
10.3,13.1,105.99
10.4,13.7,105.99
10.5,25.0,105.99
10.6,13.1,105.99
10.7,13.0,105.99
10.8,24.8,105.99
10.9,0.0,105.99
11.0,13.4,105.99
11.1,25.6,105.99
11.2,13.3,105.99
11.3,12.7,105.99
11.4,25.7,105.99
11.5,13.5,105.99
11.6,0.0,105.99
11.7,13.3,105.99
11.8,13.4,105.99
11.9,13.3,105.99
12.0,13.9,105.99
12.1,25.7,105.99
12.2,13.8,105.99
12.3,26.1,105.99
12.4,13.6,105.99
12.5,0.0,105.99
