time_offset_sec,cpu_percent,memory_rss_mb
0.0,77.7,106.27
0.1,114.3,106.27
0.2,82.8,106.38
0.3,0.0,106.39
0.4,0.0,106.39
0.5,0.0,106.39
0.6,13.5,106.39
0.7,13.8,106.39
0.8,12.9,106.39
0.9,13.7,106.39
1.0,14.3,106.39
1.1,13.7,106.39
1.2,25.9,106.39
1.3,13.4,106.39
1.4,13.6,106.39
1.5,0.0,106.39
1.6,13.7,106.39
1.7,0.0,106.39
1.8,13.0,106.39
1.9,13.0,106.39
2.0,26.2,106.39
2.1,13.5,106.39
2.2,13.7,106.39
2.3,12.2,106.39
2.4,13.4,106.39
2.5,13.2,106.39
2.6,13.0,106.39
2.7,0.0,106.39
2.8,13.8,106.39
2.9,13.2,106.39
3.0,13.5,106.39
3.1,13.4,106.39
3.2,13.5,106.39
3.3,14.3,106.39
3.4,13.3,106.39
3.5,13.1,106.39
3.6,13.3,106.39
3.7,13.2,106.39
3.8,14.4,106.39
3.9,0.0,106.39
4.0,13.0,106.39
4.1,13.3,106.39
4.2,13.9,106.39
4.3,13.3,106.39
4.4,13.4,106.39
4.5,13.8,106.39
4.6,25.9,106.39
4.7,12.9,106.39
4.8,13.3,106.39
4.9,79.4,106.39
5.0,98.6,106.39
5.1,112.9,106.39
5.2,26.5,106.39
5.3,0.0,106.39
5.4,13.7,106.39
5.5,0.0,106.39
5.6,13.3,106.39
5.7,13.2,106.39
5.8,13.6,106.39
5.9,12.9,106.39
6.0,13.8,106.39
6.1,12.5,106.39
6.2,12.6,106.39
6.3,13.0,106.39
6.4,13.7,106.39
6.5,13.5,106.39
6.6,25.6,106.39
6.7,13.5,106.39
6.8,0.0,106.39
6.9,13.4,106.39
7.0,13.9,106.39
7.1,13.4,106.39
7.2,13.1,106.39
7.3,13.0,106.39
7.4,13.5,106.39
7.5,12.8,106.39
7.6,25.7,106.39
7.7,13.3,106.39
7.8,13.0,106.39
7.9,13.3,106.39
8.0,13.6,106.39
8.1,13.2,106.39
8.2,13.4,106.39
8.3,26.1,106.39
8.4,13.5,106.39
8.5,13.1,106.39
8.6,13.5,106.39
8.7,13.2,106.39
8.8,13.8,106.39
8.9,90.9,106.4
9.0,112.4,106.55
9.1,71.3,106.84
9.2,25.5,106.86
9.3,13.4,106.86
9.4,13.6,106.86
9.5,13.1,106.86
9.6,26.8,106.86
9.7,12.8,106.86
9.8,13.4,106.86
9.9,13.5,106.86
10.0,13.2,106.86
10.1,25.3,106.86
10.2,0.0,106.86
10.3,0.0,106.86
10.4,13.5,106.86
10.5,13.0,106.86
10.6,13.6,106.86
10.7,13.0,106.86
10.8,13.5,106.9
10.9,13.6,106.91
11.0,14.0,106.91
11.1,24.6,106.91
11.2,13.5,106.91
11.3,13.0,106.91
11.4,14.3,106.91
11.5,14.0,106.91
11.6,0.0,106.91
11.7,14.1,106.91
11.8,26.9,106.91
11.9,12.8,106.91
12.0,13.9,106.91
12.1,14.0,106.91
12.2,0.0,106.91
12.3,0.0,106.91
12.4,0.0,106.91
12.5,13.2,106.91
12.6,14.0,106.91
12.7,14.6,106.91
12.8,13.7,106.91
12.9,13.9,106.91
13.0,13.4,106.91
13.1,0.0,106.91
13.2,14.3,106.91
13.3,14.0,106.91
13.4,14.4,106.91
13.5,13.6,106.91
13.6,0.0,106.91
13.7,13.6,106.91
13.8,14.2,106.91
13.9,13.8,106.91
14.0,14.0,106.91
14.1,0.0,106.91
14.2,26.7,106.91
14.3,13.4,106.91
14.4,13.5,106.91
14.5,0.0,106.91
14.6,0.0,106.91
14.7,0.0,106.91
14.8,13.5,106.91
14.9,12.9,106.91
15.0,13.3,106.91
15.1,26.2,106.91
15.2,0.0,106.91
15.3,13.3,106.91
15.4,26.3,106.91
15.5,13.4,106.91
15.6,13.9,106.91
15.7,13.1,106.91
15.8,13.6,106.91
15.9,13.6,106.91
16.0,13.3,106.91
16.1,26.8,106.91
16.2,12.9,106.91
16.3,0.0,106.91
16.4,13.3,106.91
16.5,14.4,106.91
16.6,26.2,106.91
16.7,14.2,106.91
16.8,13.5,106.91
16.9,25.8,106.91
17.0,13.7,106.91
17.1,13.5,106.91
17.2,13.9,106.91
17.3,0.0,106.91
17.4,13.1,106.91
17.5,0.0,106.91
17.6,0.0,106.91
17.7,13.5,106.91
17.8,26.0,106.91
17.9,26.6,107.0
18.0,107.7,106.96
18.1,106.1,107.01
18.2,86.1,107.25
18.3,14.0,107.32
18.4,13.5,107.32
18.5,13.6,107.32
18.6,0.0,107.32
18.7,13.7,107.32
18.8,13.6,107.32
18.9,25.8,107.32
19.0,14.3,107.32
19.1,13.5,107.32
19.2,0.0,107.32
19.3,13.4,107.32
19.4,13.7,107.36
19.5,13.1,107.37
19.6,13.5,107.37
19.7,13.4,107.37
19.8,13.6,107.37
19.9,0.0,107.37
20.0,0.0,107.37
20.1,25.5,107.37
20.2,13.5,107.37
20.3,13.0,107.37
20.4,12.7,107.37
20.5,25.0,107.37
20.6,13.0,107.37
20.7,12.8,107.37
20.8,12.8,107.37
