timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-05-28T12:09:00.164935+05:30,step3_validator,start,1,,llama-3.3-70b-versatile,1.5,43.2,593181636,2010621862,1103805,1829589,
2026-05-28T12:09:00.683027+05:30,step3_validator,end,1,,llama-3.3-70b-versatile,1.3,43.2,593181636,2010622054,1103805,1829592,
