step,model,run_count,script_start_time_ist,script_end_time_ist,script_duration_sec,llm_start_time_ist,llm_end_time_ist,llm_duration_sec,prompt_tokens,completion_tokens,total_tokens,prompt_tokens_per_sec,completion_tokens_per_sec,resource_generated_at,resource_last_checked,avg_cpu_1m,avg_mem_1m,avg_cpu_5m,avg_mem_5m
llm_call,anthropic/claude-3-haiku,1,2026-07-30T13:41:08.740783+05:30,2026-07-30T13:41:13.819803+05:30,5.079026899999008,2026-07-30T13:41:09.261043+05:30,2026-07-30T13:41:13.816148+05:30,4.55508479999844,2674,326,3000,587.0362720801413,71.56837124088484,2026-06-13T16:29:17.295020,2026-06-13T16:29:17.295055,3.15,6.73,3.58,6.72
