timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-07-30T13:41:48.054759+05:30,step4_scheduler,start,1,,anthropic/claude-3-haiku,19.5,51.9,14504279,135122781,40100,140840,
2026-07-30T13:41:48.789826+05:30,step4_scheduler,end,1,,anthropic/claude-3-haiku,8.8,51.9,14507047,135180606,40135,140911,
