timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-07-30T13:41:08.740796+05:30,step1_task_generator,start,1,,anthropic/claude-3-haiku,4.4,50.5,14110646,134581846,39018,138821,
2026-07-30T13:41:13.819829+05:30,step1_task_generator,end,1,,anthropic/claude-3-haiku,23.9,50.9,14134792,134605578,39097,139014,
