time_offset_sec,cpu_percent,memory_rss_mb
0.0,92.8,109.29
0.1,102.7,109.29
0.2,114.1,109.96
0.3,70.6,110.2
0.4,27.7,110.26
0.5,13.1,110.26
0.6,13.4,110.26
0.7,12.7,110.26
0.8,14.2,110.26
0.9,0.0,110.26
1.0,12.9,110.26
1.1,0.0,110.26
1.2,0.0,110.26
1.3,13.4,110.26
1.4,13.7,110.26
1.5,13.3,110.26
1.6,13.0,110.26
1.7,13.0,110.26
1.8,13.4,110.26
1.9,14.0,110.26
2.0,13.7,110.3
2.1,24.5,110.3
2.2,13.4,110.3
2.3,13.6,110.3
2.4,0.0,110.3
2.5,12.2,110.3
2.6,13.3,110.3
2.7,26.7,110.32
2.8,13.0,110.32
2.9,0.0,110.32
3.0,14.6,110.32
3.1,12.9,110.32
3.2,12.7,110.32
3.3,12.4,110.32
3.4,13.4,110.32
3.5,13.4,110.32
3.6,13.1,110.32
3.7,26.4,110.32
3.8,13.3,110.32
3.9,13.6,110.32
4.0,13.2,110.32
4.1,13.6,110.32
4.2,13.0,110.32
4.3,25.3,110.32
4.4,13.7,110.32
4.5,12.6,110.32
4.6,12.9,110.32
4.7,53.1,110.33
4.8,112.9,110.39
4.9,95.2,110.71
5.0,40.8,110.77
5.1,12.3,110.79
5.2,13.7,110.79
5.3,13.1,110.79
5.4,12.7,110.79
5.5,13.1,110.79
5.6,13.9,110.79
5.7,13.6,110.79
5.8,0.0,110.79
5.9,13.4,110.79
6.0,24.9,110.79
6.1,13.2,110.79
6.2,13.4,110.79
6.3,11.6,110.79
6.4,12.8,110.79
6.5,13.3,110.79
6.6,27.7,110.84
6.7,13.7,110.84
6.8,12.4,110.84
6.9,13.1,110.84
7.0,25.6,110.84
7.1,14.3,110.84
7.2,0.0,110.84
7.3,0.0,110.84
7.4,12.8,110.84
7.5,12.8,110.84
7.6,14.0,110.84
7.7,13.3,110.84
7.8,13.7,110.84
7.9,25.1,110.84
8.0,14.0,110.84
8.1,12.9,110.84
8.2,13.6,110.84
8.3,0.0,110.84
8.4,13.6,110.84
8.5,13.0,110.84
8.6,13.0,110.84
8.7,12.9,110.84
8.8,13.2,110.84
8.9,13.6,110.84
9.0,13.3,110.84
9.1,13.1,110.84
9.2,26.3,110.84
9.3,13.1,110.84
9.4,13.4,110.84
9.5,13.7,110.84
9.6,24.9,110.84
9.7,23.7,110.84
9.8,13.2,110.84
9.9,13.4,110.84
10.0,13.2,110.84
10.1,13.4,110.84
10.2,24.5,110.84
10.3,13.7,110.84
10.4,13.9,110.84
10.5,12.3,110.84
10.6,12.7,110.84
10.7,0.0,110.84
10.8,13.3,110.84
10.9,13.5,110.84
11.0,13.6,110.84
11.1,13.4,110.84
11.2,13.4,110.84
11.3,13.7,110.84
11.4,13.9,110.84
11.5,0.0,110.84
11.6,13.0,110.84
11.7,13.1,110.84
11.8,13.9,110.84
11.9,13.5,110.84
12.0,12.8,110.84
12.1,13.1,110.84
12.2,13.4,110.84
12.3,12.7,110.84
12.4,13.2,110.84
12.5,13.6,110.84
12.6,13.6,110.84
12.7,13.5,110.84
12.8,13.3,110.84
12.9,14.2,110.84
13.0,13.2,110.84
13.1,0.0,110.84
13.2,13.3,110.84
13.3,23.8,110.84
13.4,13.4,110.84
13.5,25.1,110.84
13.6,13.0,110.84
13.7,13.3,110.84
13.8,13.1,110.84
13.9,26.4,119.92
14.0,28.0,110.91
14.1,13.3,110.91
14.2,25.1,110.91
14.3,13.6,110.91
14.4,13.7,110.91
14.5,12.2,110.91
14.6,13.9,110.91
14.7,25.1,110.91
14.8,13.6,110.91
14.9,14.5,110.91
15.0,0.0,110.91
15.1,13.5,110.92
15.2,13.8,110.92
15.3,13.4,110.92
15.4,12.8,110.92
15.5,14.2,110.92
15.6,25.0,110.92
15.7,25.3,110.92
15.8,13.4,110.92
15.9,13.1,110.92
16.0,13.6,110.92
16.1,13.5,110.92
16.2,13.4,110.92
