time_offset_sec,cpu_percent,memory_rss_mb
0.0,92.4,105.55
0.1,111.4,105.55
0.2,97.0,105.55
0.3,110.0,105.55
0.4,74.6,105.55
0.5,0.0,105.55
0.6,12.8,105.55
0.7,13.6,105.55
0.8,12.7,105.55
0.9,24.3,105.55
1.0,12.8,105.55
1.1,13.2,105.55
1.2,25.7,105.55
1.3,14.8,105.55
1.4,14.2,105.55
1.5,14.3,105.55
1.6,14.5,105.55
1.7,0.0,105.55
1.8,0.0,105.55
1.9,14.8,105.55
2.0,14.5,105.55
2.1,14.6,105.55
2.2,14.3,105.55
2.3,13.6,105.55
2.4,14.1,105.55
2.5,13.9,105.55
2.6,12.9,105.55
2.7,13.6,105.55
2.8,12.8,105.55
2.9,0.0,105.55
3.0,13.8,105.55
3.1,13.6,105.55
3.2,12.7,105.55
3.3,13.5,105.55
3.4,13.6,105.55
3.5,13.6,105.55
3.6,13.6,105.55
3.7,12.9,105.55
3.8,13.3,105.55
3.9,25.6,105.55
4.0,13.7,105.55
4.1,25.8,105.55
4.2,13.5,105.55
4.3,25.9,105.55
4.4,12.9,105.55
4.5,94.6,105.57
4.6,121.2,105.76
4.7,85.7,105.77
4.8,13.8,105.92
4.9,12.4,105.92
5.0,25.3,105.92
5.1,13.6,105.92
5.2,25.8,105.92
5.3,13.4,105.92
5.4,12.8,105.92
5.5,13.7,105.92
5.6,12.8,105.92
5.7,13.7,105.92
5.8,12.7,105.92
5.9,13.0,105.92
6.0,38.4,105.96
6.1,13.5,105.96
6.2,25.7,105.96
6.3,14.0,105.96
6.4,12.5,105.96
6.5,0.0,105.96
6.6,12.8,105.96
6.7,13.3,105.96
6.8,13.4,105.96
6.9,0.0,105.96
7.0,13.7,105.96
7.1,13.5,105.96
7.2,0.0,105.96
7.3,12.8,105.96
7.4,13.6,105.96
7.5,12.8,105.96
7.6,0.0,105.96
7.7,0.0,105.96
7.8,14.6,105.96
7.9,14.7,105.96
8.0,14.4,105.96
8.1,0.0,105.96
8.2,0.0,105.96
8.3,0.0,105.96
8.4,14.7,105.96
8.5,14.3,105.96
8.6,0.0,105.96
8.7,0.0,105.96
8.8,0.0,105.96
8.9,14.7,105.96
9.0,14.3,105.96
9.1,14.8,105.96
9.2,0.0,105.96
9.3,13.6,105.96
9.4,25.6,105.96
9.5,13.6,105.96
9.6,25.3,105.96
9.7,13.6,105.96
9.8,12.9,105.96
9.9,13.6,105.96
10.0,13.0,105.96
10.1,13.5,105.96
10.2,13.9,105.96
10.3,13.3,105.96
10.4,13.7,105.96
10.5,13.2,105.96
10.6,13.6,105.96
10.7,12.7,105.96
10.8,12.8,105.96
10.9,25.8,105.96
11.0,25.5,105.96
11.1,12.8,105.96
11.2,13.4,105.96
11.3,26.0,105.96
11.4,13.2,105.96
11.5,12.7,105.96
11.6,26.6,105.96
11.7,12.8,105.96
11.8,13.3,105.96
11.9,25.4,105.96
12.0,25.3,105.96
12.1,25.2,105.96
12.2,13.6,105.96
12.3,12.1,105.96
12.4,13.6,105.96
12.5,0.0,105.96
12.6,13.4,105.96
12.7,13.4,105.96
12.8,13.4,105.96
12.9,13.6,105.96
13.0,12.8,105.96
13.1,26.3,105.96
13.2,12.9,105.96
13.3,13.4,105.96
13.4,25.6,105.96
13.5,13.2,105.96
13.6,13.0,105.96
13.7,13.6,105.96
13.8,13.2,105.96
13.9,13.6,105.96
14.0,13.3,105.96
14.1,13.3,105.96
14.2,13.5,105.96
14.3,13.9,105.96
14.4,25.7,105.96
14.5,12.9,105.96
14.6,13.9,105.96
14.7,12.8,105.96
14.8,0.0,105.96
14.9,0.0,105.96
15.0,14.7,105.96
15.1,14.2,105.96
15.2,14.8,105.96
15.3,0.0,105.99
15.4,0.0,105.99
15.5,0.0,105.99
15.6,14.8,105.99
15.7,14.4,106.09
15.8,112.9,106.2
15.9,111.5,106.51
16.0,0.0,106.66
16.1,14.4,106.66
16.2,13.6,106.66
16.3,12.7,106.67
16.4,13.4,106.68
16.5,25.4,106.68
16.6,13.4,106.68
16.7,14.1,106.68
16.8,0.0,106.68
16.9,12.6,106.68
17.0,13.3,106.68
17.1,13.6,106.68
17.2,12.8,106.68
17.3,13.4,106.71
17.4,12.9,106.71
17.5,13.0,106.71
17.6,13.7,106.71
17.7,13.6,106.71
17.8,12.8,106.71
17.9,13.5,106.71
18.0,25.3,106.71
18.1,27.3,106.71
18.2,12.6,106.71
18.3,13.0,106.71
18.4,24.3,106.71
18.5,26.1,106.71
18.6,12.9,106.71
18.7,12.7,106.71
18.8,12.9,106.71
18.9,26.5,106.71
19.0,12.9,106.71
19.1,13.4,106.71
19.2,13.8,106.71
19.3,12.8,106.71
19.4,13.6,106.71
19.5,0.0,106.71
19.6,13.4,106.71
19.7,25.3,106.71
19.8,13.7,106.71
19.9,0.0,106.71
20.0,13.6,106.71
20.1,14.1,106.71
20.2,13.6,106.71
20.3,13.3,106.71
20.4,13.0,106.71
20.5,13.4,106.71
20.6,25.9,106.71
20.7,13.5,106.72
20.8,25.9,106.72
20.9,13.4,106.72
21.0,12.7,106.72
21.1,13.0,106.72
21.2,25.5,106.72
21.3,13.6,106.72
21.4,24.6,106.72
21.5,26.4,106.72
21.6,12.8,106.72
21.7,13.5,106.72
21.8,14.4,106.72
21.9,0.0,106.72
22.0,0.0,106.72
22.1,13.0,106.72
22.2,13.6,106.72
22.3,12.7,106.72
22.4,13.7,106.72
22.5,12.8,106.72
22.6,0.0,106.72
22.7,13.1,106.72
22.8,13.6,106.72
22.9,25.5,106.72
23.0,13.6,106.72
23.1,13.3,106.72
23.2,13.4,106.72
23.3,13.5,106.72
23.4,13.1,106.72
23.5,14.0,106.72
23.6,25.8,106.72
23.7,13.5,106.72
23.8,12.6,106.72
23.9,14.0,106.72
24.0,12.8,106.72
24.1,26.3,106.72
24.2,12.8,106.72
24.3,13.1,106.72
24.4,12.8,106.72
24.5,25.7,106.72
24.6,13.9,106.72
24.7,13.3,106.72
24.8,13.7,106.72
24.9,13.5,106.72
25.0,0.0,106.72
25.1,12.8,106.72
25.2,40.9,106.75
25.3,78.5,106.94
25.4,85.5,107.01
25.5,57.4,107.22
25.6,13.4,107.32
25.7,25.6,107.32
25.8,13.9,107.32
25.9,25.6,107.32
26.0,13.7,107.32
26.1,25.9,107.32
26.2,13.8,107.32
26.3,25.7,107.32
26.4,12.7,107.32
26.5,0.0,107.32
26.6,25.7,107.32
26.7,0.0,107.34
26.8,25.8,107.34
26.9,25.9,107.34
27.0,12.7,107.34
27.1,13.4,107.34
27.2,25.7,107.34
27.3,13.6,107.34
27.4,26.1,107.34
27.5,25.3,107.34
27.6,12.8,107.34
27.7,0.0,107.34
27.8,12.7,107.34
27.9,13.6,107.34
28.0,13.1,107.34
28.1,13.7,107.34
28.2,13.9,107.34
28.3,25.7,107.34
28.4,13.1,107.34
28.5,12.9,107.34
28.6,13.6,107.34
28.7,13.7,107.34
28.8,13.1,107.34
28.9,12.7,107.34
29.0,13.0,107.34
29.1,25.6,107.34
29.2,12.8,107.34
29.3,13.3,107.34
29.4,13.4,107.34
29.5,12.8,107.34
29.6,13.6,107.34
29.7,13.2,107.34
29.8,13.5,107.34
29.9,13.6,107.34
30.0,25.5,107.34
30.1,14.1,107.34
30.2,13.7,107.34
30.3,26.9,107.34
30.4,14.1,107.34
30.5,13.7,107.34
30.6,13.9,107.34
30.7,0.0,107.34
30.8,13.4,107.34
30.9,14.0,107.34
31.0,13.2,107.34
31.1,13.4,107.34
31.2,13.0,107.34
31.3,12.9,107.34
31.4,12.9,107.34
31.5,14.2,107.34
31.6,13.0,107.34
31.7,13.2,107.34
31.8,13.1,107.34
31.9,13.6,107.34
32.0,13.7,107.34
32.1,29.1,107.34
32.2,13.6,107.34
32.3,13.5,107.34
32.4,12.8,107.34
32.5,25.5,107.34
32.6,50.9,107.52
32.7,110.3,107.56
32.8,114.5,107.84
32.9,14.4,107.92
33.0,25.7,107.92
33.1,25.5,107.92
33.2,13.2,107.92
33.3,0.0,107.92
33.4,13.1,107.92
33.5,13.4,107.92
33.6,14.3,107.92
33.7,12.8,107.92
33.8,13.4,107.92
33.9,25.9,107.92
34.0,14.3,107.95
34.1,12.7,107.95
34.2,11.7,107.95
34.3,13.6,107.95
34.4,13.7,107.95
34.5,12.7,107.95
34.6,13.0,107.95
34.7,12.4,107.95
34.8,13.5,107.95
34.9,13.3,107.95
35.0,0.0,107.95
35.1,12.9,107.95
35.2,12.8,107.95
35.3,13.8,107.95
35.4,12.9,107.95
35.5,12.5,107.95
35.6,0.0,107.95
35.7,13.7,107.95
35.8,12.8,107.95
35.9,0.0,107.95
36.0,12.9,107.95
36.1,13.5,107.95
36.2,13.5,107.95
36.3,13.9,107.95
36.4,25.7,107.95
36.5,13.6,107.95
36.6,13.6,107.95
36.7,13.5,107.95
36.8,13.7,107.95
36.9,25.5,107.95
37.0,13.7,107.95
37.1,0.0,107.95
37.2,13.6,107.95
37.3,26.6,107.95
37.4,12.9,107.95
37.5,12.9,107.95
37.6,0.0,107.95
37.7,0.0,107.95
37.8,13.7,107.95
37.9,26.0,107.95
38.0,12.7,107.95
38.1,13.1,107.95
38.2,14.6,107.95
38.3,13.4,107.95
38.4,12.7,107.95
38.5,13.7,107.95
38.6,13.1,107.95
38.7,25.2,107.95
38.8,13.5,107.95
38.9,13.3,107.95
39.0,25.8,107.95
39.1,14.2,107.95
39.2,12.8,107.95
39.3,12.8,107.95
39.4,0.0,107.95
39.5,0.0,107.95
39.6,0.0,107.95
39.7,12.6,107.95
39.8,12.6,107.95
39.9,13.4,107.95
40.0,14.3,107.95
40.1,13.6,107.95
40.2,25.4,107.95
40.3,13.4,107.95
40.4,13.4,107.95
40.5,14.3,107.95
40.6,13.2,107.95
40.7,12.9,107.95
40.8,0.0,107.95
40.9,12.9,107.95
41.0,13.2,107.95
41.1,13.1,107.95
41.2,0.0,107.95
41.3,12.8,107.95
41.4,13.6,107.95
41.5,13.7,107.95
41.6,12.8,107.95
41.7,13.5,107.95
41.8,26.7,108.02
41.9,100.8,108.02
42.0,108.3,108.13
42.1,125.1,108.16
42.2,42.5,108.3
42.3,13.9,108.53
42.4,13.8,108.53
42.5,13.2,108.53
42.6,0.0,108.53
42.7,13.3,108.53
42.8,13.4,108.53
42.9,12.5,108.53
43.0,13.6,108.53
43.1,13.5,108.53
43.2,13.2,108.53
43.3,13.8,108.53
43.4,25.4,108.53
43.5,14.3,108.53
43.6,25.9,108.53
43.7,13.4,108.53
43.8,14.0,108.53
43.9,12.7,108.53
44.0,13.5,108.53
44.1,0.0,108.53
44.2,13.4,108.53
44.3,25.0,108.53
44.4,13.6,108.54
44.5,13.2,108.54
