time_offset_sec,cpu_percent,memory_rss_mb
0.0,76.4,109.78
0.1,98.0,109.86
0.2,112.3,110.13
0.3,28.8,110.32
0.4,26.0,110.33
0.5,13.3,110.33
0.6,0.0,110.33
0.7,13.9,110.33
0.8,14.6,110.33
0.9,13.6,110.33
1.0,14.0,110.33
1.1,26.2,110.33
1.2,13.9,110.34
1.3,13.6,110.35
1.4,13.4,110.35
1.5,13.4,110.35
1.6,12.6,110.35
1.7,13.1,110.35
1.8,13.2,110.35
1.9,12.6,110.35
2.0,0.0,110.35
2.1,13.5,110.35
2.2,25.5,110.35
2.3,14.0,110.35
2.4,13.0,110.35
2.5,27.4,110.35
2.6,13.6,110.35
2.7,26.2,110.35
2.8,13.2,110.35
2.9,12.5,110.35
3.0,0.0,110.35
3.1,13.5,110.35
3.2,13.4,110.35
3.3,25.3,110.35
3.4,13.8,110.35
3.5,13.2,110.35
3.6,13.4,110.35
3.7,13.7,110.35
3.8,13.8,110.35
3.9,13.9,110.35
4.0,26.4,110.35
4.1,13.2,110.35
4.2,13.5,110.35
4.3,92.8,110.7
4.4,100.3,110.71
4.5,93.3,110.78
4.6,109.8,111.14
4.7,14.3,111.2
4.8,13.4,111.2
4.9,0.0,111.2
5.0,0.0,111.2
5.1,13.7,111.2
5.2,13.1,111.2
5.3,14.0,111.2
5.4,13.1,111.2
5.5,0.0,111.2
5.6,13.5,111.2
5.7,13.4,111.23
5.8,12.8,111.23
5.9,12.8,111.23
6.0,13.6,111.23
6.1,12.8,111.23
6.2,0.0,111.23
6.3,0.0,111.23
6.4,0.0,111.23
6.5,13.4,111.23
6.6,13.4,111.23
6.7,13.6,111.23
6.8,13.4,111.23
6.9,13.3,111.23
7.0,14.2,111.23
7.1,14.1,111.23
7.2,14.4,111.23
7.3,13.6,111.23
7.4,26.0,111.23
7.5,14.3,111.23
7.6,25.7,111.23
7.7,13.7,111.23
7.8,39.1,111.23
7.9,14.1,111.23
8.0,14.4,111.23
8.1,14.1,111.23
8.2,13.4,111.23
8.3,0.0,111.23
8.4,13.7,111.23
8.5,13.7,111.23
8.6,0.0,111.23
8.7,13.4,111.23
8.8,13.4,111.23
8.9,13.2,111.23
9.0,0.0,111.23
9.1,13.3,111.23
9.2,13.6,111.23
9.3,12.4,111.23
9.4,13.4,111.23
9.5,14.3,111.23
9.6,25.6,111.23
9.7,14.3,111.23
9.8,13.6,111.23
9.9,26.1,111.23
10.0,25.5,111.23
10.1,12.8,111.23
10.2,12.9,111.23
10.3,13.4,111.23
10.4,13.4,111.23
10.5,12.6,111.23
10.6,25.1,111.23
10.7,13.5,111.23
10.8,13.4,111.23
10.9,13.3,111.23
11.0,13.1,111.23
11.1,13.4,111.23
11.2,13.2,111.23
11.3,13.9,111.23
11.4,13.6,111.23
11.5,13.5,111.23
11.6,13.6,111.3
11.7,0.0,111.3
11.8,13.5,111.3
11.9,13.4,111.3
12.0,13.6,111.3
12.1,13.7,111.3
12.2,13.6,111.3
12.3,0.0,111.3
12.4,12.9,111.3
12.5,14.0,111.3
12.6,13.6,111.3
12.7,13.6,111.3
12.8,13.6,111.3
12.9,13.4,111.3
13.0,12.8,111.3
13.1,12.6,111.3
13.2,13.1,111.3
13.3,13.6,111.3
13.4,13.0,111.3
13.5,26.1,111.32
13.6,24.5,111.32
13.7,13.4,111.32
13.8,13.5,111.32
13.9,13.4,111.32
14.0,13.1,111.32
14.1,14.1,111.32
14.2,13.6,111.32
14.3,13.4,111.32
14.4,14.2,111.32
14.5,25.4,111.32
14.6,13.5,111.32
14.7,12.9,111.32
14.8,13.6,111.32
14.9,0.0,111.32
15.0,13.6,111.32
15.1,0.0,111.32
15.2,0.0,111.32
15.3,13.6,111.32
15.4,25.7,111.32
15.5,13.3,111.32
15.6,0.0,111.32
15.7,28.0,111.32
15.8,14.0,111.32
15.9,25.4,111.32
16.0,12.9,111.32
16.1,0.0,111.32
16.2,12.8,111.32
16.3,0.0,111.32
16.4,13.3,111.32
16.5,13.8,111.32
16.6,13.6,111.32
16.7,13.1,111.32
16.8,13.6,111.32
16.9,13.2,111.32
17.0,13.5,111.32
17.1,13.0,111.32
17.2,13.3,111.32
17.3,13.3,111.32
17.4,13.3,111.32
17.5,12.8,111.32
17.6,12.7,111.32
17.7,13.6,111.32
17.8,13.8,111.32
17.9,13.5,111.32
18.0,0.0,111.32
18.1,13.6,111.32
18.2,13.4,111.32
18.3,13.8,111.32
18.4,13.3,111.32
18.5,25.5,111.32
18.6,13.4,111.32
18.7,26.4,111.32
18.8,13.4,111.32
18.9,13.6,111.32
19.0,0.0,111.32
19.1,0.0,111.32
19.2,12.9,111.32
19.3,0.0,111.32
19.4,13.6,111.32
19.5,13.6,111.32
19.6,14.0,111.32
19.7,13.6,111.32
19.8,13.8,111.32
