time_offset_sec,cpu_percent,memory_rss_mb
0.0,93.1,106.44
0.1,84.3,106.44
0.2,42.6,106.44
0.3,26.4,106.44
0.4,25.9,106.44
0.5,14.1,106.44
0.6,13.9,106.44
0.7,13.6,106.44
0.8,0.0,106.44
0.9,0.0,106.44
1.0,13.1,106.44
1.1,25.7,106.44
1.2,14.6,106.44
1.3,12.8,106.44
1.4,0.0,106.44
1.5,12.6,106.44
1.6,0.0,106.44
1.7,13.7,106.44
1.8,13.7,106.44
1.9,13.4,106.44
2.0,25.2,106.44
2.1,12.7,106.44
2.2,12.9,106.44
2.3,26.7,106.44
2.4,13.4,106.44
2.5,13.5,106.44
2.6,12.9,106.44
2.7,13.4,106.44
2.8,25.6,106.44
2.9,25.0,106.44
3.0,13.7,106.44
3.1,13.2,106.44
3.2,0.0,106.44
3.3,23.1,106.44
3.4,13.6,106.44
3.5,13.7,106.44
3.6,13.2,106.44
3.7,13.4,106.44
3.8,0.0,106.44
3.9,12.6,106.44
4.0,0.0,106.44
4.1,0.0,106.44
4.2,38.7,106.44
4.3,113.9,106.44
4.4,107.2,106.44
4.5,41.7,106.44
4.6,13.7,106.52
4.7,13.5,106.52
4.8,13.6,106.52
4.9,13.3,106.52
5.0,0.0,106.52
5.1,12.6,106.52
5.2,12.5,106.52
5.3,13.5,106.52
5.4,13.8,106.52
5.5,25.3,106.52
5.6,25.0,106.52
5.7,13.4,106.52
5.8,13.3,106.55
5.9,13.6,106.55
6.0,13.3,106.55
6.1,12.7,106.55
6.2,13.5,106.55
6.3,26.1,106.55
6.4,13.4,106.55
6.5,26.0,106.55
6.6,13.9,106.55
6.7,12.7,106.55
6.8,25.9,106.55
6.9,13.2,106.55
7.0,13.3,106.55
7.1,13.7,106.55
7.2,27.2,106.55
7.3,12.3,106.55
7.4,14.0,106.55
7.5,13.6,106.55
7.6,13.6,106.55
7.7,13.6,106.55
7.8,24.9,106.55
7.9,12.8,106.55
8.0,12.6,106.55
8.1,12.6,106.55
8.2,13.2,106.55
8.3,13.2,106.55
8.4,12.8,106.55
8.5,13.8,106.55
8.6,12.9,106.55
8.7,12.4,106.55
8.8,12.6,106.55
8.9,13.3,106.55
9.0,13.4,106.55
9.1,13.5,106.55
9.2,25.1,106.55
9.3,13.3,106.55
9.4,13.2,106.55
9.5,13.4,106.55
9.6,13.3,106.55
9.7,25.3,106.55
9.8,0.0,106.55
9.9,12.3,106.55
10.0,13.2,106.55
10.1,25.4,106.55
10.2,0.0,106.55
10.3,13.2,106.55
10.4,13.0,106.55
10.5,24.6,106.55
10.6,13.4,106.55
10.7,24.8,106.55
10.8,12.9,106.55
10.9,25.2,106.55
11.0,13.6,106.58
11.1,13.7,106.58
11.2,13.9,106.58
11.3,13.6,106.58
11.4,25.9,106.58
11.5,12.9,106.58
11.6,13.5,106.58
11.7,13.4,106.58
11.8,13.1,106.58
11.9,0.0,106.58
12.0,13.7,106.58
12.1,13.5,106.58
12.2,13.8,106.58
12.3,13.3,106.58
12.4,13.1,106.58
12.5,12.8,106.58
12.6,0.0,106.58
12.7,13.4,106.58
12.8,13.1,106.58
12.9,13.6,106.58
13.0,24.9,106.58
13.1,13.3,106.58
13.2,12.8,106.58
13.3,12.5,106.58
13.4,0.0,106.58
13.5,13.9,106.58
13.6,14.5,106.58
13.7,13.2,106.58
13.8,0.0,106.58
13.9,13.5,106.58
14.0,13.2,106.66
14.1,101.6,106.89
14.2,112.0,106.93
14.3,104.0,107.21
14.4,103.0,107.27
14.5,27.3,107.3
14.6,13.1,107.3
14.7,13.6,107.3
14.8,0.0,107.3
14.9,13.0,107.3
15.0,13.6,107.3
15.1,13.1,107.3
15.2,13.7,107.3
15.3,0.0,107.3
15.4,13.7,107.3
15.5,25.8,107.3
15.6,13.4,107.3
15.7,13.7,107.3
15.8,13.1,107.3
15.9,26.4,107.3
16.0,13.9,107.34
16.1,13.7,107.34
16.2,13.7,107.34
16.3,0.0,107.34
16.4,13.7,107.34
16.5,13.4,107.34
16.6,13.2,107.34
16.7,13.1,107.34
16.8,13.4,107.34
16.9,25.2,107.34
17.0,13.6,107.34
17.1,13.5,107.34
17.2,13.1,107.34
17.3,13.6,107.34
