timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-05-28T11:53:31.429421+05:30,step3_validator,start,,,llama-3.3-70b-versatile,2.1,42.3,559255302,1957474821,1048175,1763979,
2026-05-28T11:53:31.950410+05:30,step3_validator,end,,,llama-3.3-70b-versatile,1.7,42.3,559255366,1957475203,1048176,1763982,
