time_offset_sec,cpu_percent,memory_rss_mb
0.0,93.3,41.11
0.1,103.2,46.55
0.2,59.2,50.42
0.3,86.3,54.14
0.4,103.6,59.47
0.5,103.3,62.41
0.6,43.7,62.68
0.7,13.6,62.69
0.8,13.8,62.69
0.9,14.6,62.69
1.0,12.4,63.55
1.1,85.5,67.95
1.2,103.1,73.06
1.3,88.3,78.76
1.4,14.7,83.25
1.5,27.6,83.09
1.6,14.4,84.09
1.7,0.0,84.29
1.8,13.8,84.3
1.9,13.8,84.3
2.0,13.6,84.3
2.1,0.0,84.3
2.2,26.5,84.3
2.3,13.4,84.3
2.4,13.5,84.3
2.5,0.0,84.3
2.6,13.1,84.3
2.7,13.2,84.3
2.8,14.8,84.3
2.9,13.6,84.3
3.0,13.0,84.3
3.1,13.7,84.3
3.2,0.0,84.3
3.3,13.0,84.3
3.4,14.0,84.3
3.5,0.0,84.37
3.6,12.7,84.37
3.7,13.6,84.37
3.8,13.4,84.37
3.9,13.4,84.37
4.0,13.5,84.37
4.1,26.4,84.37
4.2,13.4,84.37
4.3,13.4,84.37
4.4,13.4,84.37
4.5,26.1,84.37
4.6,13.0,84.37
4.7,0.0,84.37
4.8,13.1,84.37
4.9,13.3,84.37
5.0,13.4,84.37
5.1,14.1,84.37
5.2,13.3,84.37
5.3,0.0,84.37
5.4,13.0,84.37
5.5,13.5,84.37
5.6,14.2,84.37
5.7,13.5,84.37
5.8,25.4,84.37
5.9,13.3,84.37
6.0,14.2,84.37
6.1,12.8,84.37
6.2,13.8,84.37
6.3,0.0,84.37
6.4,12.8,84.37
6.5,0.0,84.37
6.6,0.0,84.5
6.7,14.3,84.6
6.8,13.7,84.62
6.9,26.1,84.62
7.0,13.3,84.62
7.1,79.9,84.77
7.2,106.8,84.99
7.3,110.7,85.19
7.4,55.8,85.34
7.5,13.4,85.36
7.6,14.2,85.36
7.7,25.6,85.36
7.8,12.6,85.5
7.9,108.4,86.38
8.0,12.2,86.41
8.1,13.5,86.41
8.2,25.6,86.41
8.3,13.3,86.41
8.4,14.5,86.41
8.5,14.3,86.41
