time_offset_sec,cpu_percent,memory_rss_mb
0.0,77.4,41.29
0.1,89.2,47.05
0.2,103.5,50.89
0.3,89.1,54.46
0.4,73.7,59.38
0.5,103.3,62.73
0.6,44.0,63.07
0.7,13.8,63.09
0.8,13.8,63.09
0.9,14.8,63.09
1.0,24.0,63.92
1.1,100.4,68.97
1.2,88.6,74.82
1.3,88.5,83.17
1.4,0.0,83.08
1.5,14.8,83.3
1.6,14.0,84.19
1.7,13.8,84.19
1.8,13.9,84.2
1.9,0.0,84.2
2.0,0.0,84.2
2.1,0.0,84.2
2.2,13.7,84.2
2.3,13.8,84.2
2.4,14.7,84.2
2.5,13.9,84.2
2.6,13.7,84.2
2.7,13.7,84.2
2.8,14.0,84.2
2.9,12.8,84.25
3.0,13.1,84.25
3.1,12.5,84.25
3.2,13.6,84.25
3.3,13.4,84.25
3.4,14.2,84.25
3.5,14.1,84.25
3.6,0.0,84.25
3.7,13.3,84.25
3.8,13.2,84.25
3.9,12.8,84.25
4.0,26.3,84.25
4.1,13.5,84.25
4.2,25.7,84.25
4.3,25.3,84.25
4.4,13.7,84.25
4.5,13.7,84.25
4.6,12.9,84.25
4.7,13.5,84.25
4.8,13.3,84.25
4.9,25.6,84.25
5.0,24.4,84.25
5.1,13.5,84.25
5.2,13.5,84.25
5.3,14.3,84.25
5.4,13.3,84.25
5.5,0.0,84.25
5.6,13.5,84.25
5.7,13.5,84.25
5.8,13.4,84.25
5.9,26.1,84.25
6.0,13.3,84.25
6.1,24.2,84.25
6.2,12.6,84.25
6.3,0.0,84.25
6.4,12.5,84.25
6.5,13.1,84.25
6.6,24.7,84.25
6.7,13.9,84.25
6.8,0.0,84.25
6.9,13.7,84.25
7.0,12.9,84.25
7.1,0.0,84.25
7.2,0.0,84.25
7.3,12.5,84.25
7.4,13.2,84.25
7.5,24.8,84.25
7.6,13.8,84.43
7.7,13.5,84.45
7.8,14.2,84.45
7.9,13.1,84.45
8.0,13.3,84.47
8.1,106.9,84.52
