time_offset_sec,cpu_percent,memory_rss_mb
0.0,0.0,25.07
0.1,45.2,31.32
0.2,0.0,31.34
0.3,28.6,32.99
0.4,44.3,37.24
0.5,30.0,42.62
0.6,30.0,43.58
0.7,29.8,43.45
0.8,70.6,46.08
0.9,87.9,48.9
1.0,59.8,51.98
1.1,90.4,55.04
1.2,90.5,59.8
1.3,74.6,62.52
1.4,59.5,62.84
1.5,14.9,62.86
1.6,14.1,62.86
1.7,14.1,62.86
1.8,14.1,62.86
1.9,70.3,66.98
2.0,105.0,71.45
2.1,75.1,76.48
2.2,45.1,81.96
2.3,29.5,81.64
2.4,0.0,81.66
2.5,0.0,81.66
2.6,0.0,81.66
2.7,0.0,81.66
2.8,0.0,81.66
2.9,0.0,81.66
3.0,14.8,81.66
3.1,0.0,81.66
3.2,0.0,81.67
3.3,14.5,81.67
3.4,14.7,81.67
3.5,14.4,81.67
3.6,14.5,81.67
3.7,14.3,81.67
3.8,14.1,81.67
3.9,14.1,81.67
4.0,14.1,81.67
4.1,14.3,81.67
4.2,14.0,81.67
4.3,14.0,81.67
4.4,0.0,81.67
4.5,0.0,81.67
4.6,0.0,81.67
4.7,0.0,81.67
4.8,0.0,81.67
4.9,0.0,81.67
5.0,14.2,81.67
5.1,14.2,81.67
5.2,14.0,81.67
5.3,14.2,81.67
5.4,14.3,81.67
5.5,14.1,81.67
5.6,14.3,81.67
5.7,14.3,81.67
5.8,14.3,81.67
5.9,0.0,81.67
6.0,0.0,81.67
6.1,0.0,81.67
6.2,0.0,81.67
6.3,15.0,81.67
6.4,0.0,81.67
6.5,0.0,81.67
6.6,0.0,81.67
6.7,14.9,81.67
6.8,14.2,81.67
6.9,14.2,81.67
7.0,14.2,81.67
7.1,14.2,81.67
7.2,14.1,81.67
7.3,14.1,81.67
7.4,14.1,81.67
7.5,14.1,81.67
7.6,0.0,81.67
7.7,0.0,81.67
7.8,0.0,81.67
7.9,0.0,81.67
8.0,0.0,81.67
8.1,0.0,81.67
8.2,0.0,81.67
8.3,0.0,81.67
8.4,14.2,81.67
8.5,14.1,81.67
8.6,14.3,81.67
8.7,14.2,81.67
8.8,14.4,81.67
8.9,14.2,81.67
9.0,14.1,81.67
9.1,14.1,81.67
9.2,14.2,81.67
9.3,14.2,81.67
9.4,14.2,81.67
9.5,14.1,81.67
9.6,0.0,81.67
9.7,0.0,81.67
