time_offset_sec,cpu_percent,memory_rss_mb
0.0,92.9,111.64
0.1,97.6,111.66
0.2,87.6,111.66
0.3,89.6,111.66
0.4,0.0,111.68
0.5,14.2,111.68
0.6,14.2,111.68
0.7,14.4,111.68
0.8,12.7,111.68
0.9,0.0,111.68
1.0,0.0,111.68
1.1,12.6,111.68
1.2,0.0,111.68
1.3,12.9,111.68
1.4,12.7,111.68
1.5,25.2,111.69
1.6,0.0,111.69
1.7,12.4,111.69
1.8,12.3,111.69
1.9,24.7,111.69
2.0,13.0,111.69
2.1,13.9,111.69
2.2,12.6,111.69
2.3,14.0,111.69
2.4,14.3,111.69
2.5,0.0,111.69
2.6,0.0,111.69
2.7,13.9,111.69
2.8,12.0,111.69
2.9,24.4,111.69
3.0,13.4,111.69
3.1,12.7,111.69
3.2,25.9,111.69
3.3,25.0,111.69
3.4,25.3,111.69
3.5,24.7,111.69
3.6,25.1,111.69
3.7,24.7,111.69
3.8,37.9,111.69
3.9,107.5,111.69
4.0,113.4,111.71
4.1,96.3,111.74
4.2,111.3,111.73
4.3,63.3,111.73
4.4,25.7,111.73
4.5,12.3,111.73
4.6,13.1,111.73
4.7,25.6,111.73
4.8,25.7,111.73
4.9,0.0,111.73
5.0,13.4,111.73
5.1,25.4,111.73
5.2,13.2,111.73
5.3,12.7,111.73
5.4,24.8,111.73
5.5,12.6,111.73
5.6,25.2,111.73
5.7,25.7,111.75
5.8,24.9,111.75
5.9,25.7,111.75
6.0,13.5,111.75
6.1,25.3,111.75
6.2,12.5,111.75
6.3,13.5,111.75
6.4,13.1,111.75
6.5,25.3,111.75
6.6,24.9,111.75
6.7,25.3,111.75
6.8,24.8,111.75
6.9,13.5,111.75
7.0,13.6,111.75
7.1,12.8,111.75
7.2,13.4,111.75
7.3,25.0,111.75
7.4,25.1,111.75
7.5,13.2,111.75
7.6,12.7,111.75
7.7,12.2,111.75
7.8,12.6,111.75
7.9,13.1,111.75
8.0,25.2,111.75
8.1,24.6,111.75
8.2,26.3,111.75
8.3,13.2,111.75
8.4,12.7,111.75
8.5,0.0,111.75
8.6,12.9,111.75
8.7,12.9,111.75
8.8,12.7,111.75
8.9,12.6,111.75
9.0,13.6,111.75
9.1,13.3,111.75
9.2,26.1,111.75
9.3,13.0,111.75
9.4,13.4,111.75
9.5,24.0,111.75
9.6,25.2,111.75
9.7,25.3,111.75
9.8,25.3,111.75
9.9,12.3,111.75
10.0,25.5,111.75
10.1,24.9,111.75
10.2,25.5,111.75
10.3,13.5,111.75
10.4,23.9,111.75
10.5,12.9,111.75
10.6,12.4,111.75
10.7,13.2,111.75
10.8,13.1,111.75
10.9,13.0,111.75
11.0,37.4,125.57
11.1,65.4,111.78
11.2,112.9,111.83
11.3,87.4,111.88
11.4,108.0,112.04
11.5,49.7,112.2
11.6,12.6,112.2
11.7,25.3,112.2
11.8,26.3,112.2
11.9,13.8,112.2
12.0,25.6,112.2
12.1,12.7,112.2
12.2,13.2,112.2
12.3,25.5,112.2
12.4,25.2,112.2
12.5,25.4,112.2
12.6,13.3,112.2
12.7,12.7,112.2
12.8,0.0,112.2
12.9,12.5,112.23
13.0,12.5,112.23
13.1,12.8,112.23
13.2,12.4,112.23
13.3,25.4,112.23
13.4,12.5,112.23
13.5,25.6,112.23
13.6,25.3,112.23
13.7,12.8,112.23
13.8,13.1,112.23
13.9,25.5,112.23
14.0,24.9,112.23
14.1,13.0,112.23
14.2,13.1,112.23
14.3,12.4,112.23
14.4,13.4,112.23
14.5,24.8,112.23
14.6,24.6,112.23
14.7,13.7,112.23
14.8,0.0,112.23
14.9,12.6,112.23
15.0,13.0,112.23
15.1,13.2,112.23
15.2,12.7,112.23
15.3,12.6,112.23
15.4,12.7,112.23
15.5,24.4,112.23
15.6,12.9,112.23
15.7,26.0,112.23
15.8,25.4,112.23
15.9,25.3,112.23
16.0,12.8,112.23
16.1,12.5,112.23
16.2,12.8,112.23
16.3,12.4,112.23
16.4,13.4,112.23
16.5,13.3,112.23
16.6,12.8,112.23
16.7,25.4,112.23
16.8,25.4,112.23
16.9,13.2,112.23
17.0,12.5,112.23
17.1,12.6,112.23
17.2,12.5,112.23
17.3,13.4,112.23
17.4,25.1,112.23
17.5,12.9,112.23
17.6,12.6,112.23
17.7,0.0,112.23
17.8,12.9,112.23
17.9,25.4,112.23
18.0,24.1,112.23
18.1,25.8,112.23
18.2,24.3,112.23
18.3,13.5,112.23
18.4,12.5,112.23
18.5,13.0,112.23
18.6,25.9,112.23
18.7,24.9,112.23
18.8,25.1,112.23
18.9,25.4,112.23
19.0,13.4,112.23
19.1,37.7,112.26
19.2,116.2,112.29
19.3,113.7,112.42
19.4,98.7,112.48
19.5,126.2,112.62
19.6,105.2,112.68
19.7,50.3,112.88
19.8,12.5,112.88
19.9,12.8,112.88
20.0,0.0,112.88
20.1,12.6,112.88
20.2,12.4,112.88
20.3,12.6,112.88
20.4,0.0,112.88
20.5,24.5,112.88
20.6,13.2,112.88
20.7,12.7,112.88
20.8,12.8,112.88
20.9,13.2,112.88
21.0,12.9,112.88
21.1,12.5,112.88
21.2,12.6,112.91
21.3,12.8,112.91
21.4,13.4,112.91
21.5,12.5,112.91
21.6,13.7,112.91
21.7,25.4,112.91
21.8,12.7,112.91
21.9,12.6,112.91
22.0,12.8,112.91
22.1,13.1,112.91
22.2,24.9,112.91
22.3,25.1,112.91
22.4,25.0,112.91
22.5,13.2,112.91
22.6,12.9,112.91
22.7,13.5,112.91
22.8,12.8,112.91
22.9,12.5,112.91
23.0,12.5,112.91
23.1,24.5,112.91
23.2,12.8,112.91
23.3,13.5,112.91
23.4,25.2,112.91
23.5,13.5,112.91
23.6,0.0,112.91
23.7,12.7,112.91
23.8,13.0,112.91
23.9,24.7,112.91
24.0,25.7,112.95
24.1,13.2,112.95
24.2,13.0,112.95
24.3,12.4,112.95
24.4,13.4,112.95
24.5,12.9,112.95
24.6,12.8,112.95
24.7,12.2,112.95
24.8,12.7,112.95
24.9,12.8,112.95
25.0,26.5,112.95
25.1,25.3,112.95
25.2,12.7,112.95
25.3,12.8,112.95
25.4,13.0,112.95
25.5,25.3,112.95
25.6,13.2,112.95
25.7,12.7,112.95
25.8,13.1,112.95
25.9,25.1,112.95
26.0,13.3,112.95
26.1,12.6,112.95
26.2,13.1,112.95
26.3,25.0,112.95
26.4,13.0,112.95
26.5,24.5,112.95
26.6,25.1,112.95
26.7,24.7,112.95
