time_offset_sec,cpu_percent,memory_rss_mb
0.0,0.0,84.09
0.1,84.7,84.17
0.2,115.5,84.22
0.3,99.7,84.52
0.4,85.5,84.77
0.5,111.8,85.18
0.6,42.5,85.23
0.7,13.5,85.23
0.8,0.0,85.23
0.9,13.9,85.23
1.0,27.8,93.52
1.1,78.0,141.14
1.2,38.0,90.59
1.3,14.2,90.59
1.4,0.0,90.59
1.5,0.0,90.59
1.6,26.7,90.59
1.7,13.6,90.59
1.8,14.1,90.59
1.9,13.9,90.59
2.0,0.0,90.59
2.1,13.7,90.59
2.2,0.0,90.59
2.3,0.0,90.59
2.4,0.0,90.59
2.5,0.0,90.59
2.6,14.2,90.59
2.7,13.8,90.59
2.8,13.5,90.59
2.9,0.0,90.59
3.0,13.6,90.59
3.1,14.3,90.59
3.2,14.0,90.59
3.3,14.2,90.59
3.4,14.2,90.59
3.5,14.9,90.59
3.6,14.1,90.59
3.7,0.0,90.59
3.8,14.3,90.6
3.9,14.1,90.6
4.0,0.0,90.6
4.1,0.0,90.6
4.2,13.7,90.6
4.3,14.3,90.6
4.4,14.7,90.6
4.5,13.7,90.6
4.6,13.6,90.6
4.7,0.0,90.6
4.8,0.0,90.6
4.9,0.0,90.6
5.0,0.0,90.6
5.1,13.9,90.6
5.2,14.1,90.6
5.3,13.9,90.6
5.4,14.1,90.6
5.5,14.2,90.6
5.6,14.9,90.6
5.7,13.8,90.6
5.8,13.8,90.6
5.9,13.7,90.6
6.0,13.6,90.6
6.1,13.7,90.6
6.2,0.0,90.6
6.3,13.8,90.6
6.4,0.0,90.6
6.5,13.7,90.6
6.6,0.0,90.6
6.7,0.0,90.6
6.8,0.0,90.6
6.9,14.5,90.6
7.0,13.5,90.6
7.1,0.0,90.6
7.2,0.0,90.6
7.3,14.5,90.6
7.4,13.8,90.6
7.5,13.5,90.6
7.6,0.0,90.6
7.7,0.0,90.6
7.8,13.7,90.6
7.9,14.6,90.6
8.0,14.2,90.6
8.1,14.1,90.6
8.2,0.0,90.6
8.3,0.0,90.6
8.4,0.0,90.6
8.5,13.5,90.6
8.6,13.6,90.6
8.7,14.1,90.6
8.8,13.8,90.6
8.9,0.0,90.6
9.0,0.0,90.6
9.1,0.0,90.6
9.2,0.0,90.6
9.3,0.0,90.6
9.4,13.6,90.6
9.5,13.7,90.6
9.6,13.6,90.6
9.7,0.0,90.6
9.8,13.6,90.6
9.9,0.0,90.6
10.0,14.3,90.6
10.1,13.8,90.6
10.2,0.0,90.6
10.3,0.0,90.6
10.4,13.6,90.6
10.5,0.0,90.6
10.6,0.0,90.6
10.7,0.0,90.6
10.8,13.9,90.6
10.9,14.1,90.6
11.0,14.1,90.6
11.1,14.1,90.6
11.2,14.2,90.6
11.3,14.1,90.6
11.4,13.5,90.6
11.5,0.0,90.6
11.6,0.0,90.6
11.7,0.0,90.6
11.8,0.0,90.6
11.9,14.0,90.6
12.0,14.2,90.6
12.1,14.3,90.6
12.2,14.3,90.6
12.3,14.2,90.6
12.4,14.1,90.6
12.5,13.9,90.6
12.6,13.8,90.6
12.7,0.0,90.6
12.8,14.3,90.6
12.9,0.0,90.6
13.0,13.5,90.6
13.1,14.1,90.6
13.2,14.2,90.6
13.3,14.2,90.6
13.4,13.6,90.6
13.5,0.0,90.6
13.6,0.0,90.6
13.7,0.0,90.6
13.8,13.9,90.6
13.9,13.5,90.6
14.0,14.0,90.6
14.1,14.4,90.6
14.2,14.0,90.6
14.3,0.0,90.6
14.4,0.0,90.6
14.5,14.1,90.6
14.6,14.1,90.6
14.7,14.1,90.6
14.8,13.8,90.6
14.9,13.3,90.6
15.0,13.6,90.6
15.1,13.8,90.6
15.2,0.0,90.6
15.3,0.0,90.6
15.4,14.1,90.6
15.5,14.0,90.6
15.6,13.6,90.6
15.7,13.6,90.6
15.8,0.0,90.6
15.9,0.0,90.6
16.0,13.8,90.6
16.1,14.7,90.6
16.2,13.6,90.6
16.3,14.6,90.6
16.4,13.7,90.6
16.5,14.1,90.6
16.6,0.0,90.6
16.7,15.0,90.6
16.8,14.0,90.6
16.9,14.2,90.6
17.0,13.7,90.6
17.1,0.0,90.6
17.2,14.0,90.6
17.3,0.0,90.6
17.4,0.0,90.6
17.5,0.0,90.6
17.6,0.0,90.6
17.7,0.0,90.6
17.8,0.0,90.6
17.9,0.0,90.6
18.0,13.6,90.6
18.1,14.3,90.6
18.2,14.1,90.6
18.3,13.9,90.6
18.4,14.3,90.6
18.5,15.0,90.6
18.6,14.3,90.6
18.7,14.1,90.6
18.8,14.0,90.6
18.9,13.7,90.6
19.0,0.0,90.6
19.1,0.0,90.6
19.2,13.9,90.6
19.3,13.8,90.6
19.4,14.3,90.6
19.5,14.3,90.6
19.6,14.0,90.6
19.7,14.2,90.6
19.8,14.1,90.6
19.9,0.0,90.6
20.0,13.5,90.6
20.1,14.1,90.6
20.2,14.0,90.6
20.3,13.7,90.6
20.4,0.0,90.6
20.5,13.3,90.6
20.6,13.8,90.6
20.7,13.5,90.6
20.8,14.1,90.6
20.9,14.3,90.6
21.0,14.0,90.6
21.1,14.1,90.6
21.2,0.0,90.6
21.3,14.1,90.6
21.4,0.0,90.6
21.5,0.0,90.6
21.6,0.0,90.6
21.7,0.0,90.6
21.8,13.6,90.6
21.9,14.0,90.6
22.0,14.1,90.6
22.1,14.1,90.6
22.2,13.6,90.6
22.3,0.0,90.6
22.4,0.0,90.6
22.5,13.7,90.6
22.6,0.0,90.6
22.7,0.0,90.6
22.8,14.1,90.6
22.9,14.0,90.6
23.0,14.0,90.6
23.1,14.1,90.6
23.2,14.2,90.6
23.3,13.9,90.6
23.4,0.0,90.6
23.5,14.1,90.6
23.6,14.0,90.6
23.7,14.6,90.6
23.8,13.5,90.6
23.9,13.7,90.6
24.0,0.0,90.6
24.1,0.0,90.6
24.2,13.6,90.6
24.3,13.5,90.6
24.4,0.0,90.6
24.5,13.9,90.6
24.6,13.9,90.6
24.7,13.8,90.6
24.8,14.2,90.6
24.9,14.7,90.6
25.0,13.8,90.6
25.1,0.0,90.6
25.2,0.0,90.6
25.3,0.0,90.6
25.4,14.1,90.6
25.5,14.1,90.6
25.6,0.0,90.6
25.7,0.0,90.6
25.8,13.4,90.6
