time_offset_sec,cpu_percent,memory_rss_mb
0.0,0.0,92.41
0.1,104.5,92.85
0.2,14.8,92.91
0.3,14.0,92.91
0.4,0.0,92.91
0.5,0.0,92.91
0.6,28.5,93.0
0.7,14.7,93.39
0.8,14.5,93.4
0.9,14.1,93.4
1.0,14.5,93.4
1.1,14.0,93.4
1.2,14.1,93.4
1.3,14.0,93.4
1.4,14.0,93.4
1.5,0.0,93.4
1.6,0.0,93.4
1.7,0.0,93.4
1.8,0.0,93.4
1.9,0.0,93.4
2.0,0.0,93.4
2.1,0.0,93.4
2.2,14.1,93.4
2.3,14.1,93.4
2.4,14.1,93.4
2.5,14.0,93.4
2.6,14.2,93.4
2.7,14.0,93.4
2.8,14.1,93.4
2.9,0.0,93.41
3.0,0.0,93.41
3.1,0.0,93.41
3.2,0.0,93.41
3.3,0.0,93.41
3.4,0.0,93.41
3.5,0.0,93.41
3.6,0.0,93.41
3.7,14.0,93.41
3.8,14.1,93.41
3.9,14.0,93.41
4.0,14.1,93.41
4.1,14.0,93.41
4.2,14.2,93.41
4.3,0.0,93.41
4.4,0.0,93.41
4.5,0.0,93.41
4.6,14.0,93.41
4.7,13.8,93.41
4.8,14.1,93.41
4.9,14.1,93.41
5.0,14.0,93.41
5.1,0.0,93.41
5.2,0.0,93.41
5.3,14.1,93.41
5.4,0.0,93.41
5.5,0.0,93.41
5.6,0.0,93.41
5.7,13.9,93.41
5.8,14.1,93.41
5.9,13.9,93.41
6.0,14.2,93.41
6.1,14.1,93.41
6.2,0.0,93.41
6.3,0.0,93.41
6.4,0.0,93.41
6.5,0.0,93.41
6.6,14.0,93.41
6.7,0.0,93.41
6.8,14.0,93.41
6.9,14.3,93.41
7.0,0.0,93.41
7.1,0.0,93.41
7.2,0.0,93.41
7.3,0.0,93.41
7.4,14.0,93.41
7.5,14.1,93.41
7.6,14.3,93.41
7.7,14.1,93.41
7.8,14.1,93.41
7.9,14.3,93.41
8.0,14.0,93.41
8.1,14.0,93.41
8.2,0.0,93.41
8.3,14.4,93.41
8.4,14.0,93.41
8.5,14.5,93.41
8.6,14.1,93.41
8.7,14.0,93.41
8.8,0.0,93.41
8.9,0.0,93.41
9.0,0.0,93.41
9.1,0.0,93.41
9.2,14.0,93.41
9.3,14.5,93.41
9.4,14.1,93.41
9.5,14.5,93.41
9.6,14.2,93.41
9.7,14.1,93.41
9.8,14.0,93.41
9.9,14.4,93.41
10.0,14.1,93.41
10.1,28.0,93.41
10.2,0.0,93.41
10.3,14.1,93.41
10.4,0.0,93.41
10.5,0.0,93.41
10.6,14.0,93.41
10.7,14.1,93.41
10.8,14.0,93.41
10.9,14.1,93.41
11.0,14.0,93.41
11.1,13.9,93.41
11.2,0.0,93.41
11.3,0.0,93.41
11.4,14.0,93.41
11.5,14.4,93.41
11.6,13.6,93.41
11.7,0.0,93.41
11.8,14.1,93.41
11.9,0.0,93.41
12.0,0.0,93.41
12.1,13.9,93.41
12.2,14.1,93.41
12.3,14.0,93.41
12.4,14.1,93.41
12.5,13.8,93.41
12.6,0.0,93.41
12.7,0.0,93.41
