time_offset_sec,cpu_percent,memory_rss_mb
0.0,77.6,118.21
0.1,112.5,118.21
0.2,82.7,118.2
0.3,27.3,118.2
0.4,12.7,118.2
0.5,13.9,118.2
0.6,14.1,118.2
0.7,14.2,118.2
0.8,13.3,118.2
0.9,0.0,118.2
1.0,12.6,118.2
1.1,12.3,118.2
1.2,24.7,118.2
1.3,14.2,118.2
1.4,14.2,118.2
1.5,13.6,118.2
1.6,14.0,118.2
1.7,12.6,118.2
1.8,0.0,118.2
1.9,0.0,118.2
2.0,26.9,118.2
2.1,13.8,118.2
2.2,13.9,118.2
2.3,13.3,118.2
2.4,13.6,118.2
2.5,13.4,118.2
2.6,12.7,118.2
2.7,12.5,118.2
2.8,13.5,118.2
2.9,13.3,118.2
3.0,13.6,118.2
3.1,13.0,118.2
3.2,12.7,118.2
3.3,13.3,118.2
3.4,13.6,118.2
3.5,13.5,118.2
3.6,12.7,118.2
3.7,13.6,118.2
3.8,13.3,118.2
3.9,13.4,118.2
4.0,13.6,118.2
4.1,13.5,118.2
4.2,12.5,118.2
4.3,13.0,118.2
4.4,12.6,118.2
4.5,26.5,118.2
4.6,13.9,118.2
4.7,13.4,118.2
4.8,24.0,118.2
4.9,13.7,118.2
5.0,13.3,118.2
5.1,13.1,118.2
5.2,12.2,118.2
5.3,13.5,118.2
5.4,13.0,118.2
5.5,13.0,118.2
5.6,0.0,118.2
5.7,12.7,118.2
5.8,13.5,118.2
5.9,12.9,118.2
6.0,13.6,118.2
6.1,12.6,118.2
6.2,12.5,118.2
6.3,12.8,118.2
6.4,13.2,118.2
6.5,25.4,118.2
6.6,14.1,118.2
6.7,25.5,118.2
6.8,13.6,118.2
6.9,12.4,118.2
7.0,12.6,118.2
7.1,13.5,118.2
7.2,13.9,118.2
7.3,12.8,118.2
7.4,12.8,118.2
7.5,12.6,118.2
7.6,13.0,118.2
7.7,13.5,118.2
7.8,13.1,118.2
7.9,25.9,118.2
8.0,14.2,118.2
8.1,13.3,118.2
8.2,13.5,118.2
8.3,82.1,118.2
8.4,116.0,118.2
8.5,118.7,118.2
8.6,97.0,118.2
8.7,53.2,118.2
8.8,13.9,118.2
8.9,13.4,118.2
9.0,25.0,118.2
9.1,25.2,118.2
9.2,13.3,118.2
9.3,0.0,118.2
9.4,13.6,118.2
9.5,13.9,118.2
9.6,13.2,118.2
9.7,12.7,118.2
9.8,13.5,118.2
9.9,13.5,118.2
10.0,13.5,118.2
10.1,0.0,118.2
10.2,0.0,118.2
10.3,13.4,118.2
10.4,13.6,118.2
10.5,26.3,118.2
10.6,13.5,118.2
10.7,13.4,118.2
10.8,13.3,118.2
10.9,13.6,118.2
11.0,12.8,118.2
11.1,0.0,118.2
11.2,13.5,118.2
11.3,13.8,118.2
11.4,25.4,118.2
11.5,12.4,118.2
11.6,24.5,118.2
11.7,12.6,118.2
11.8,13.5,118.2
11.9,13.6,118.2
12.0,13.4,118.2
12.1,13.5,118.2
12.2,13.5,118.2
12.3,13.5,118.2
12.4,14.2,118.2
12.5,13.6,118.2
12.6,13.6,118.2
12.7,13.5,118.2
12.8,13.0,118.2
12.9,13.4,118.2
13.0,13.5,118.2
13.1,13.3,118.2
13.2,13.5,118.2
13.3,13.4,118.2
13.4,13.5,118.2
13.5,23.9,118.2
13.6,13.8,118.2
13.7,13.5,118.2
13.8,25.5,118.2
13.9,13.3,118.2
14.0,13.5,118.2
14.1,13.2,118.2
14.2,13.5,118.2
14.3,13.2,118.2
14.4,13.7,118.2
14.5,13.9,118.2
14.6,14.2,118.2
14.7,13.8,118.2
14.8,0.0,118.2
14.9,0.0,118.2
15.0,13.0,118.2
15.1,13.5,118.2
15.2,13.4,118.2
15.3,13.6,118.2
15.4,0.0,118.2
15.5,12.5,118.2
15.6,13.4,118.2
15.7,13.5,118.2
15.8,13.3,118.2
15.9,24.8,118.2
16.0,13.4,118.2
16.1,12.7,118.2
16.2,12.4,118.2
16.3,13.2,118.2
16.4,25.1,118.2
16.5,13.8,118.2
16.6,25.3,118.2
16.7,13.4,118.2
16.8,12.7,118.2
16.9,13.5,118.2
17.0,24.1,118.2
17.1,26.8,118.2
17.2,104.0,118.2
17.3,121.8,118.2
17.4,57.1,118.2
17.5,26.8,118.2
17.6,0.0,118.2
17.7,13.1,118.2
17.8,13.6,118.2
17.9,0.0,118.2
18.0,13.4,118.2
18.1,13.2,118.2
18.2,13.2,118.2
18.3,24.9,118.2
18.4,13.4,118.2
18.5,12.7,118.2
18.6,25.9,118.2
18.7,13.6,118.2
18.8,13.5,118.2
18.9,13.3,118.2
19.0,26.8,118.2
19.1,13.6,118.2
19.2,25.3,118.2
19.3,25.4,118.2
19.4,13.5,118.2
19.5,13.1,118.2
19.6,13.5,118.2
19.7,12.6,118.2
19.8,13.6,118.2
19.9,13.5,118.2
20.0,13.6,118.2
20.1,0.0,118.2
20.2,12.8,118.2
20.3,12.7,118.2
20.4,12.8,118.2
20.5,13.6,118.2
20.6,13.1,118.2
20.7,26.6,118.2
20.8,12.5,118.2
20.9,14.0,118.2
21.0,14.0,118.2
21.1,27.2,118.2
21.2,0.0,118.2
21.3,0.0,118.2
21.4,13.2,118.2
21.5,13.0,118.2
21.6,26.1,118.2
21.7,13.5,118.2
21.8,0.0,118.2
21.9,13.6,118.2
22.0,25.5,118.2
22.1,14.2,118.2
22.2,13.3,118.2
22.3,0.0,118.2
22.4,0.0,118.2
22.5,12.7,118.2
22.6,13.2,118.2
