time_offset_sec,cpu_percent,memory_rss_mb
0.0,93.3,122.22
0.1,114.3,122.25
0.2,124.7,122.29
0.3,120.4,122.66
0.4,25.6,122.72
0.5,24.7,122.72
0.6,25.8,122.72
0.7,11.6,122.72
0.8,13.6,122.72
0.9,13.8,122.72
1.0,24.7,122.72
1.1,25.3,122.72
1.2,25.4,122.72
1.3,13.1,122.72
1.4,12.6,122.72
1.5,13.0,122.76
1.6,0.0,122.76
1.7,13.9,122.76
1.8,13.3,122.76
1.9,13.1,122.76
2.0,12.9,122.76
2.1,13.8,122.76
2.2,24.7,122.76
2.3,13.3,122.76
2.4,12.8,122.76
2.5,13.0,122.76
2.6,25.7,122.76
2.7,13.4,122.76
2.8,12.5,122.76
2.9,13.2,122.76
3.0,14.0,122.76
3.1,13.7,122.76
3.2,0.0,122.76
3.3,13.4,122.76
3.4,25.9,122.76
3.5,13.1,122.76
3.6,13.6,122.76
3.7,14.2,122.76
3.8,13.2,122.76
3.9,12.8,122.76
4.0,0.0,122.76
4.1,12.7,122.76
4.2,13.6,122.76
4.3,13.8,122.76
4.4,13.0,122.76
4.5,13.7,122.76
4.6,13.6,122.76
4.7,26.1,122.76
4.8,12.9,122.76
4.9,13.9,122.76
5.0,13.6,122.76
5.1,25.2,122.76
5.2,13.3,122.76
5.3,13.4,122.76
5.4,13.6,122.76
5.5,13.5,122.76
5.6,68.8,122.77
5.7,112.5,122.8
5.8,110.0,122.95
5.9,102.6,123.05
6.0,14.0,123.09
6.1,12.7,123.09
6.2,13.5,123.1
6.3,13.0,123.1
6.4,0.0,123.1
6.5,13.6,123.1
6.6,13.5,123.11
6.7,12.6,123.11
6.8,26.5,123.11
6.9,13.3,123.11
7.0,13.3,123.11
7.1,12.9,123.11
7.2,13.1,123.11
7.3,25.6,123.11
7.4,14.2,123.11
7.5,13.2,123.11
7.6,13.3,123.11
7.7,26.4,123.11
7.8,12.8,123.11
7.9,13.1,123.11
8.0,13.4,123.11
8.1,12.9,123.11
8.2,13.1,123.11
8.3,13.2,123.11
8.4,13.5,123.11
8.5,13.6,123.11
8.6,13.5,123.11
8.7,13.4,123.11
8.8,13.4,123.14
8.9,12.8,123.14
9.0,13.6,123.14
9.1,12.6,123.14
9.2,13.1,123.14
9.3,12.7,123.14
9.4,12.7,123.14
9.5,0.0,123.14
9.6,12.8,123.14
9.7,25.6,123.14
9.8,13.1,123.14
9.9,12.7,123.14
10.0,13.4,123.14
10.1,26.1,123.14
10.2,13.5,123.14
10.3,13.4,123.14
10.4,13.2,123.14
10.5,14.3,123.14
10.6,25.0,123.14
10.7,13.7,123.14
10.8,13.3,123.14
10.9,25.2,123.14
11.0,25.7,123.14
11.1,12.8,123.14
11.2,12.9,123.14
11.3,12.8,123.14
11.4,13.7,123.14
11.5,13.6,123.14
11.6,13.3,123.14
11.7,26.6,123.14
11.8,13.6,123.14
11.9,13.5,123.14
12.0,13.0,123.14
12.1,27.1,123.14
12.2,13.4,123.14
12.3,24.5,123.14
12.4,26.4,123.14
12.5,13.2,123.14
12.6,12.5,123.14
12.7,0.0,123.14
12.8,25.1,123.14
12.9,25.3,123.14
13.0,13.4,123.14
13.1,12.9,123.14
13.2,25.8,123.14
13.3,13.3,123.14
13.4,0.0,123.14
13.5,12.9,123.14
13.6,12.8,123.14
13.7,25.7,123.14
13.8,13.1,123.14
13.9,13.3,123.14
14.0,25.9,123.14
14.1,13.3,123.14
14.2,0.0,123.14
14.3,12.9,123.14
14.4,25.9,123.14
14.5,13.2,123.14
14.6,0.0,123.14
14.7,13.1,123.14
14.8,13.9,123.14
14.9,0.0,123.14
15.0,12.8,123.14
15.1,25.7,123.14
15.2,13.1,123.14
15.3,0.0,123.14
15.4,0.0,123.14
15.5,13.8,123.14
15.6,25.0,123.14
15.7,13.3,123.14
15.8,12.4,123.14
15.9,13.3,123.14
16.0,13.7,123.14
16.1,13.7,123.14
16.2,13.9,123.14
16.3,13.2,123.14
16.4,12.6,123.14
16.5,25.6,123.14
16.6,26.0,123.14
16.7,13.2,123.14
16.8,13.6,123.14
16.9,12.9,123.14
17.0,13.5,123.14
17.1,13.5,123.14
17.2,26.3,123.14
17.3,13.5,123.14
17.4,12.6,123.17
17.5,26.5,123.17
17.6,12.9,123.17
17.7,13.4,123.17
17.8,13.6,135.92
17.9,0.0,123.2
18.0,13.3,123.2
18.1,13.1,123.2
18.2,13.3,123.2
18.3,13.4,123.2
18.4,0.0,123.2
18.5,13.6,123.2
18.6,13.3,123.2
18.7,13.8,123.2
18.8,13.3,123.2
18.9,13.3,123.22
19.0,13.0,123.22
19.1,13.6,123.22
19.2,0.0,123.22
19.3,13.5,123.22
19.4,12.8,123.22
19.5,13.4,123.22
19.6,12.7,123.22
19.7,13.3,123.22
19.8,24.3,123.22
19.9,13.7,123.22
20.0,13.5,123.22
20.1,13.8,123.22
20.2,13.5,123.22
20.3,13.5,123.22
20.4,13.6,123.22
20.5,13.0,123.22
20.6,26.3,123.22
20.7,12.8,123.22
20.8,12.9,123.22
20.9,13.2,123.22
21.0,13.7,123.22
21.1,25.3,123.22
21.2,13.7,123.22
21.3,12.9,123.22
21.4,13.7,123.22
21.5,0.0,123.22
21.6,13.8,123.22
21.7,13.7,123.22
21.8,13.5,123.22
21.9,13.3,123.22
22.0,14.2,123.22
22.1,25.9,123.22
22.2,24.2,123.22
22.3,14.4,123.22
22.4,25.2,123.22
22.5,13.4,123.22
22.6,13.4,123.22
22.7,13.5,123.22
22.8,12.3,123.22
22.9,13.0,123.22
23.0,14.2,123.22
23.1,13.9,123.22
23.2,13.4,123.22
23.3,13.7,123.22
23.4,13.9,123.22
23.5,13.5,123.22
23.6,0.0,123.22
23.7,13.3,123.22
23.8,14.2,123.22
23.9,13.0,123.22
24.0,13.4,123.22
24.1,25.6,123.22
24.2,24.3,123.22
24.3,24.6,123.22
24.4,13.4,123.22
24.5,24.1,123.22
24.6,13.7,123.22
24.7,26.2,123.22
24.8,13.3,123.22
24.9,26.8,123.24
25.0,12.9,123.24
25.1,12.6,123.24
25.2,13.3,123.24
25.3,13.2,123.24
25.4,0.0,123.24
25.5,24.8,123.24
25.6,12.8,123.24
25.7,12.5,123.24
25.8,0.0,123.24
25.9,24.0,123.24
26.0,25.3,123.24
26.1,13.2,123.24
26.2,26.4,123.24
26.3,13.3,123.24
26.4,0.0,123.24
26.5,13.9,123.24
26.6,14.1,123.24
26.7,13.3,123.24
26.8,12.5,123.24
26.9,0.0,123.24
27.0,13.5,123.24
27.1,26.1,123.24
27.2,12.9,123.24
27.3,13.3,123.24
27.4,24.2,123.24
27.5,13.5,123.24
27.6,13.2,123.24
27.7,0.0,123.24
27.8,13.6,123.24
27.9,13.7,123.24
28.0,13.4,123.24
28.1,12.9,123.24
28.2,13.4,123.24
28.3,13.7,123.24
28.4,13.5,123.24
28.5,0.0,123.24
28.6,13.4,123.24
28.7,24.3,123.24
28.8,13.6,123.24
28.9,13.4,123.24
29.0,13.9,123.24
29.1,13.5,123.24
29.2,13.1,123.24
29.3,12.9,123.24
29.4,13.2,123.24
29.5,0.0,123.24
29.6,13.0,123.24
29.7,0.0,123.24
29.8,12.9,123.24
29.9,13.6,123.24
30.0,13.0,123.24
30.1,12.1,123.24
30.2,13.7,123.24
30.3,13.5,123.24
30.4,12.6,123.24
30.5,0.0,123.24
30.6,25.4,123.24
30.7,13.6,123.24
30.8,14.3,123.24
30.9,26.3,123.24
31.0,13.3,123.24
31.1,13.2,123.24
31.2,13.5,123.24
31.3,13.2,123.24
31.4,13.5,123.24
31.5,13.5,123.24
31.6,13.6,123.24
31.7,13.4,123.24
31.8,13.9,123.24
31.9,13.5,123.24
32.0,13.8,123.24
32.1,12.2,123.24
32.2,14.0,123.24
32.3,13.4,123.24
32.4,25.1,123.24
32.5,14.4,123.24
32.6,13.3,123.24
32.7,13.3,123.24
32.8,26.5,123.24
32.9,13.4,123.24
33.0,26.1,123.24
33.1,13.5,123.24
33.2,13.8,123.24
33.3,12.6,123.24
33.4,13.1,123.24
33.5,26.8,137.01
33.6,13.8,123.26
33.7,13.8,123.26
33.8,13.3,123.26
33.9,13.3,123.26
34.0,13.7,123.26
34.1,12.9,123.26
34.2,25.0,123.26
34.3,26.3,123.26
34.4,13.4,123.26
34.5,13.6,123.26
34.6,0.0,123.26
34.7,13.3,123.26
34.8,26.4,123.26
34.9,12.4,123.26
35.0,13.8,123.26
35.1,13.9,123.26
35.2,13.9,123.26
35.3,12.9,123.26
35.4,13.3,123.26
35.5,13.4,123.26
35.6,14.4,123.26
35.7,0.0,123.26
35.8,0.0,123.26
35.9,12.6,123.26
36.0,13.8,123.26
36.1,13.5,123.26
36.2,26.3,123.26
36.3,13.7,123.26
36.4,14.0,123.26
36.5,0.0,123.26
36.6,13.7,123.26
36.7,13.0,123.26
36.8,13.5,123.26
36.9,13.7,123.26
37.0,25.9,123.26
37.1,14.1,123.26
37.2,13.4,123.26
37.3,12.2,123.26
37.4,13.3,123.26
37.5,13.6,123.26
37.6,13.1,123.26
37.7,13.3,123.26
37.8,13.3,123.26
37.9,26.5,123.26
38.0,13.2,123.26
38.1,0.0,123.26
38.2,13.3,123.26
38.3,26.5,123.26
38.4,13.4,123.26
38.5,25.0,123.26
38.6,26.0,123.26
38.7,25.1,123.26
38.8,13.7,123.26
38.9,25.4,123.26
39.0,13.4,123.26
39.1,12.8,123.26
39.2,11.4,123.26
39.3,25.3,123.26
39.4,14.4,123.26
39.5,13.3,123.26
39.6,13.4,123.26
39.7,13.5,123.26
39.8,13.6,123.26
39.9,13.9,123.26
40.0,0.0,123.26
40.1,0.0,123.26
40.2,0.0,123.26
40.3,13.3,123.26
40.4,26.0,123.26
40.5,25.2,123.26
40.6,13.2,123.26
40.7,12.5,123.26
40.8,13.1,123.26
40.9,13.4,123.26
41.0,13.4,123.26
41.1,13.4,123.26
41.2,0.0,123.26
41.3,12.6,123.26
41.4,12.9,123.26
41.5,13.2,123.26
41.6,13.5,133.49
41.7,14.7,123.27
41.8,13.4,123.27
41.9,0.0,123.27
42.0,13.6,123.27
42.1,13.5,123.27
42.2,13.1,123.27
42.3,24.7,123.27
42.4,26.2,123.27
42.5,13.1,123.28
42.6,13.3,123.28
42.7,13.4,123.28
42.8,12.9,123.28
42.9,13.5,123.28
43.0,0.0,123.28
43.1,13.2,123.28
43.2,25.9,123.28
43.3,13.3,123.28
43.4,0.0,123.28
43.5,12.6,123.28
43.6,24.6,123.28
43.7,12.3,123.28
43.8,13.1,123.28
43.9,12.8,123.28
44.0,13.2,123.28
44.1,24.6,123.28
44.2,13.2,123.28
44.3,12.5,123.28
44.4,12.4,123.28
44.5,13.8,123.28
44.6,13.1,123.28
44.7,13.4,123.28
44.8,12.5,123.28
44.9,25.3,123.28
45.0,13.4,123.28
45.1,13.2,123.28
45.2,25.1,123.28
45.3,13.0,123.28
45.4,24.5,123.28
45.5,12.5,123.28
45.6,13.1,123.28
45.7,12.5,123.28
45.8,13.2,123.28
45.9,0.0,123.28
46.0,13.4,123.28
46.1,13.9,123.28
46.2,13.5,123.28
46.3,13.4,123.28
46.4,25.4,123.28
46.5,14.3,123.28
46.6,13.4,123.28
46.7,0.0,123.28
46.8,12.3,123.28
46.9,13.1,123.28
47.0,13.1,123.28
47.1,13.3,123.28
47.2,13.4,123.28
47.3,0.0,123.28
47.4,13.7,123.28
47.5,13.9,123.28
47.6,13.9,123.28
47.7,13.2,123.28
47.8,14.1,123.28
47.9,12.1,123.28
48.0,25.2,123.28
48.1,25.2,123.28
48.2,13.4,123.28
48.3,13.4,123.28
48.4,25.2,123.28
48.5,13.6,123.28
48.6,13.4,123.28
48.7,12.4,123.28
48.8,13.4,123.28
48.9,26.2,123.28
