time_offset_sec,cpu_percent,memory_rss_mb
0.0,77.0,41.04
0.1,103.4,46.88
0.2,59.3,50.53
0.3,58.9,54.12
0.4,73.7,59.3
0.5,102.6,62.53
0.6,73.6,62.79
0.7,0.0,62.84
0.8,13.7,62.84
0.9,13.6,62.84
1.0,12.6,63.67
1.1,99.0,68.55
1.2,103.7,73.47
1.3,103.8,80.59
1.4,0.0,83.17
1.5,29.5,84.38
1.6,0.0,84.38
1.7,0.0,84.38
1.8,13.8,84.39
1.9,13.8,84.39
2.0,13.8,84.39
2.1,0.0,84.39
2.2,13.6,84.39
2.3,13.6,84.39
2.4,0.0,84.39
2.5,13.7,84.39
2.6,13.5,84.39
2.7,13.3,84.39
2.8,13.6,84.43
2.9,14.1,84.43
3.0,0.0,84.43
3.1,0.0,84.43
3.2,13.6,84.43
3.3,13.3,84.43
3.4,0.0,84.43
3.5,13.6,84.43
3.6,13.6,84.43
3.7,0.0,84.43
3.8,13.8,84.43
3.9,25.6,84.43
4.0,13.6,84.43
4.1,13.8,84.43
4.2,0.0,84.43
4.3,12.9,84.43
4.4,0.0,84.43
4.5,14.0,84.43
4.6,13.2,84.43
4.7,13.7,84.43
4.8,14.4,84.43
4.9,13.5,84.43
5.0,0.0,84.43
5.1,13.7,84.43
5.2,25.7,84.43
5.3,12.7,84.43
5.4,13.8,84.43
5.5,13.6,84.43
5.6,13.6,84.43
5.7,0.0,84.43
5.8,13.4,84.43
5.9,27.0,84.43
6.0,13.8,84.43
6.1,13.6,84.43
6.2,13.7,84.43
6.3,13.0,84.43
6.4,13.2,84.43
6.5,13.6,84.43
6.6,12.9,84.43
6.7,14.2,84.43
6.8,13.5,84.43
6.9,27.3,84.62
7.0,13.8,84.63
7.1,26.5,84.63
7.2,0.0,84.63
7.3,26.1,84.63
7.4,81.1,84.74
7.5,108.9,84.8
7.6,99.1,84.95
7.7,105.7,85.19
7.8,41.1,85.26
7.9,0.0,85.27
8.0,13.3,85.27
8.1,14.3,85.27
8.2,51.6,85.87
8.3,38.6,86.13
8.4,12.6,86.14
8.5,0.0,86.14
8.6,13.5,86.14
8.7,13.6,86.14
8.8,13.0,86.14
8.9,26.6,86.14
9.0,13.5,86.14
9.1,14.1,86.16
9.2,26.5,86.17
9.3,13.7,86.17
9.4,13.8,86.21
9.5,13.5,86.25
9.6,0.0,86.26
9.7,13.6,86.26
9.8,12.8,86.26
