time_offset_sec,cpu_percent,memory_rss_mb
0.0,93.3,116.14
0.1,116.3,116.14
0.2,122.2,116.19
0.3,121.6,116.19
0.4,108.5,116.31
0.5,89.6,116.48
0.6,14.6,116.49
0.7,12.7,116.49
0.8,14.5,116.49
0.9,24.3,116.49
1.0,0.0,116.49
1.1,13.6,116.49
1.2,12.5,116.49
1.3,12.6,116.49
1.4,12.3,116.49
1.5,13.0,116.49
1.6,12.3,116.49
1.7,12.7,116.49
1.8,12.2,116.49
1.9,12.6,116.49
2.0,12.4,116.49
2.1,12.7,116.49
2.2,13.2,116.49
2.3,25.5,116.49
2.4,24.7,116.49
2.5,25.8,116.49
2.6,24.9,116.49
2.7,13.4,116.49
2.8,24.8,116.49
2.9,12.3,116.49
3.0,12.2,116.49
3.1,13.2,116.49
3.2,24.9,116.49
3.3,12.2,116.49
3.4,12.3,116.49
3.5,13.0,116.49
3.6,24.1,116.49
3.7,13.1,116.49
3.8,25.0,116.49
3.9,24.5,116.49
4.0,12.6,116.49
4.1,0.0,116.49
4.2,12.3,116.49
4.3,13.0,116.49
4.4,12.5,116.49
4.5,11.9,116.49
4.6,24.8,116.49
4.7,13.5,116.49
4.8,12.4,116.49
4.9,88.1,116.56
5.0,97.8,116.88
5.1,112.5,117.07
5.2,12.7,117.12
5.3,12.3,117.12
5.4,12.3,117.12
5.5,24.3,117.12
5.6,24.5,117.12
5.7,12.9,117.12
5.8,12.6,117.12
5.9,12.7,117.12
6.0,12.3,117.16
6.1,13.1,117.16
6.2,12.8,117.16
6.3,24.1,117.16
6.4,12.2,117.16
6.5,12.8,117.16
6.6,12.6,117.16
6.7,12.3,117.16
6.8,13.2,117.16
6.9,12.1,117.16
7.0,12.2,117.16
7.1,12.4,117.16
7.2,24.6,117.16
7.3,24.8,117.16
7.4,24.2,117.16
7.5,13.4,117.16
7.6,12.4,117.16
7.7,13.8,117.16
7.8,24.4,117.16
7.9,24.5,117.16
8.0,25.6,117.16
8.1,25.3,117.16
8.2,13.0,117.16
8.3,0.0,117.16
8.4,24.1,117.16
8.5,14.4,117.16
8.6,24.8,117.16
8.7,24.5,117.16
8.8,12.4,117.16
8.9,13.2,117.16
9.0,25.8,117.16
9.1,13.0,117.16
9.2,12.1,117.16
9.3,24.4,117.16
9.4,24.2,117.16
9.5,24.3,117.16
9.6,23.5,117.16
9.7,14.0,117.16
9.8,25.2,117.16
9.9,24.4,117.16
10.0,26.0,117.16
10.1,24.8,117.16
10.2,25.3,117.16
10.3,12.5,117.16
10.4,12.6,117.16
10.5,12.7,117.16
10.6,13.4,117.16
10.7,24.8,117.16
10.8,0.0,117.16
10.9,24.7,117.18
11.0,13.2,117.18
11.1,13.0,117.18
11.2,25.8,117.18
11.3,24.9,117.18
11.4,24.8,117.18
11.5,24.9,117.18
11.6,24.1,117.18
11.7,24.9,117.18
11.8,24.9,117.18
11.9,24.4,117.18
12.0,13.4,117.32
12.1,13.4,117.32
12.2,12.3,117.32
12.3,12.3,117.32
12.4,0.0,117.32
12.5,24.5,117.32
12.6,13.1,117.32
12.7,12.9,117.32
12.8,24.8,117.33
12.9,13.9,117.33
13.0,0.0,117.33
13.1,24.0,117.33
13.2,24.5,117.33
13.3,24.5,117.33
13.4,36.6,117.33
13.5,23.9,117.33
13.6,24.9,117.33
13.7,23.8,117.33
13.8,24.6,117.33
13.9,0.0,117.33
14.0,24.3,117.33
14.1,24.3,117.33
14.2,12.9,117.33
14.3,12.1,117.33
14.4,13.0,117.33
14.5,12.9,117.33
14.6,24.5,117.33
14.7,12.6,117.33
14.8,13.1,117.33
14.9,13.4,117.33
15.0,12.5,117.33
15.1,13.0,117.33
15.2,24.1,117.33
15.3,13.3,117.33
15.4,24.9,117.33
15.5,13.3,117.33
15.6,12.5,117.33
15.7,24.3,117.33
15.8,24.6,117.33
15.9,24.7,117.33
16.0,13.6,117.33
16.1,12.4,117.33
16.2,12.4,117.33
16.3,12.4,117.33
16.4,12.8,117.33
16.5,12.2,117.33
16.6,0.0,117.33
16.7,13.9,117.33
16.8,14.1,117.33
16.9,14.0,117.33
17.0,25.8,117.33
17.1,14.0,117.33
17.2,13.8,117.33
17.3,14.1,117.33
17.4,0.0,117.33
17.5,0.0,117.33
17.6,13.8,117.33
17.7,13.7,117.33
17.8,12.4,117.33
17.9,25.8,117.33
18.0,11.9,117.33
18.1,12.3,117.33
18.2,13.2,117.33
18.3,24.1,117.33
18.4,12.7,117.33
18.5,24.7,117.33
18.6,12.9,117.33
18.7,24.5,117.33
18.8,26.1,117.33
18.9,12.4,117.33
19.0,13.0,117.33
19.1,12.5,117.33
19.2,13.6,117.33
19.3,25.2,117.33
19.4,13.0,117.33
19.5,12.4,117.33
19.6,24.3,117.33
19.7,12.2,117.33
19.8,26.0,117.33
19.9,24.3,117.33
20.0,38.9,121.0
20.1,24.8,117.35
20.2,13.0,117.35
20.3,12.6,117.35
20.4,12.4,117.35
20.5,24.1,117.35
20.6,25.0,117.35
20.7,24.7,117.35
20.8,24.9,117.35
20.9,25.2,117.36
21.0,13.1,117.36
