time_offset_sec,cpu_percent,memory_rss_mb
0.0,0.0,89.45
0.1,39.1,90.97
0.2,29.1,91.15
0.3,54.1,91.17
0.4,13.9,91.17
0.5,0.0,91.17
0.6,13.9,91.17
0.7,0.0,91.17
0.8,27.2,91.7
0.9,64.3,111.32
1.0,62.9,118.73
1.1,101.5,118.73
1.2,102.7,118.73
1.3,63.7,118.73
1.4,103.6,118.73
1.5,98.9,118.73
1.6,87.5,118.73
1.7,89.2,118.73
1.8,96.3,118.73
1.9,101.2,118.73
2.0,102.0,118.73
2.1,101.6,118.73
2.2,102.3,118.73
2.3,102.9,118.73
2.4,76.6,118.73
2.5,102.2,118.73
2.6,108.8,118.73
2.7,77.1,118.73
2.8,105.4,118.73
2.9,105.4,118.73
3.0,78.1,118.73
3.1,101.6,118.73
3.2,86.1,118.73
3.3,103.0,118.73
3.4,104.3,118.73
3.5,96.2,118.73
3.6,102.2,118.73
3.7,103.7,118.73
3.8,92.5,118.73
3.9,94.4,118.73
4.0,96.7,118.73
4.1,104.2,118.73
4.2,88.9,118.73
4.3,109.3,118.73
4.4,91.0,118.73
4.5,103.3,118.73
4.6,101.5,118.73
4.7,95.7,118.73
4.8,102.3,118.73
4.9,103.0,118.73
5.0,100.1,118.73
5.1,102.9,118.73
5.2,99.1,118.73
5.3,88.9,118.73
5.4,88.3,118.73
5.5,89.7,118.73
5.6,89.8,118.73
5.7,89.5,118.73
5.8,100.9,118.73
5.9,85.3,118.73
6.0,87.9,118.73
6.1,101.9,118.73
6.2,89.2,118.73
6.3,88.8,118.73
6.4,90.3,118.73
6.5,99.7,118.73
6.6,106.9,118.73
6.7,103.6,118.73
6.8,77.5,118.73
6.9,102.6,118.73
7.0,102.4,118.73
7.1,78.8,118.73
7.2,96.9,118.73
7.3,102.5,118.73
7.4,90.7,118.73
7.5,102.3,118.73
7.6,96.0,118.73
7.7,99.7,118.73
7.8,95.9,118.73
7.9,104.1,118.73
8.0,77.6,118.73
8.1,100.6,118.73
8.2,101.2,118.73
8.3,99.6,118.73
8.4,103.1,118.73
8.5,101.0,118.73
8.6,99.3,118.73
8.7,87.9,118.73
8.8,101.1,118.73
8.9,102.5,118.73
9.0,89.6,118.73
9.1,101.8,118.73
9.2,103.4,118.73
9.3,100.2,118.73
9.4,93.4,118.73
9.5,102.9,118.73
9.6,102.5,118.73
9.7,103.7,118.73
9.8,100.9,118.73
9.9,101.3,118.73
10.0,94.1,118.73
10.1,102.1,118.73
10.2,104.4,118.73
10.3,89.8,118.73
10.4,108.1,118.73
10.5,77.6,118.73
10.6,88.2,118.73
10.7,102.6,118.73
10.8,99.0,118.73
10.9,100.7,118.73
11.0,91.2,118.73
11.1,102.3,118.73
11.2,76.6,118.73
11.3,80.8,118.73
11.4,109.4,118.73
11.5,64.0,118.73
11.6,92.1,118.73
11.7,90.7,118.73
11.8,101.8,118.73
11.9,95.9,118.73
12.0,99.9,118.73
12.1,89.4,118.73
12.2,101.1,118.73
12.3,64.0,118.73
12.4,77.1,118.73
12.5,87.6,118.73
12.6,99.2,118.73
12.7,101.4,118.73
12.8,103.3,118.73
12.9,102.5,118.73
13.0,97.4,118.73
13.1,103.0,118.73
13.2,100.3,118.73
13.3,103.0,118.73
13.4,98.4,118.73
13.5,88.9,118.73
13.6,95.5,118.73
13.7,103.0,118.73
13.8,90.2,118.73
13.9,110.8,118.73
14.0,100.2,118.73
14.1,97.1,118.73
14.2,88.7,118.73
14.3,87.4,118.73
14.4,81.0,118.73
14.5,100.6,118.73
14.6,101.8,118.73
14.7,89.3,118.73
14.8,96.3,118.73
14.9,108.1,118.73
15.0,79.1,118.71
15.1,103.8,118.71
15.2,91.6,118.71
15.3,93.4,118.71
15.4,102.2,118.71
15.5,98.4,118.71
15.6,103.6,118.71
15.7,92.8,118.71
15.8,99.9,118.71
15.9,98.8,118.71
16.0,101.2,118.71
16.1,87.6,118.71
16.2,77.5,118.71
16.3,102.7,118.71
16.4,97.0,118.71
16.5,89.7,118.71
16.6,102.3,118.71
16.7,95.4,118.71
16.8,106.9,118.71
16.9,78.7,118.71
17.0,102.5,118.71
17.1,109.4,118.71
17.2,86.3,118.71
17.3,101.4,118.71
17.4,88.0,118.71
17.5,111.9,118.71
17.6,91.1,118.71
17.7,83.6,118.71
17.8,102.9,118.71
17.9,93.3,118.71
18.0,99.5,118.71
18.1,88.3,118.71
18.2,100.0,118.71
18.3,100.2,118.71
18.4,93.8,118.71
18.5,101.6,118.71
18.6,106.1,118.71
18.7,99.5,118.71
18.8,99.9,118.71
18.9,88.8,118.71
19.0,98.3,118.71
19.1,99.7,118.71
19.2,101.3,118.71
19.3,96.6,118.71
19.4,97.0,118.71
19.5,106.3,118.71
19.6,99.3,118.71
19.7,89.3,118.71
19.8,104.1,118.71
19.9,102.6,118.71
20.0,104.2,118.71
20.1,89.5,118.71
20.2,101.8,118.71
20.3,102.0,118.71
20.4,93.0,118.71
20.5,89.7,118.71
20.6,109.6,118.71
20.7,93.1,118.71
20.8,91.1,118.71
20.9,103.9,118.71
21.0,99.2,118.71
21.1,102.5,118.71
21.2,93.8,118.71
21.3,102.2,118.71
21.4,96.0,118.71
21.5,98.2,118.71
21.6,101.9,118.71
21.7,91.4,118.71
21.8,103.0,118.71
21.9,101.5,118.71
22.0,89.8,118.71
22.1,102.4,118.71
22.2,101.7,118.71
22.3,106.3,118.71
22.4,89.9,118.71
22.5,100.4,118.71
22.6,101.8,118.71
22.7,100.1,118.71
22.8,101.8,118.71
22.9,100.1,118.71
23.0,94.3,118.71
23.1,87.0,118.71
23.2,110.1,118.71
23.3,102.6,118.71
23.4,78.9,118.71
23.5,95.0,118.71
23.6,96.7,118.71
23.7,105.0,118.71
23.8,91.1,118.71
23.9,99.5,118.71
24.0,108.9,118.71
24.1,79.6,118.71
24.2,102.5,118.75
24.3,99.3,118.75
24.4,102.0,118.75
24.5,89.5,118.75
24.6,81.8,118.75
24.7,99.4,118.75
24.8,104.8,118.75
24.9,99.4,118.75
25.0,97.0,118.75
25.1,108.9,118.78
25.2,75.5,118.78
25.3,92.0,118.78
25.4,94.1,118.78
25.5,98.7,118.78
25.6,98.6,118.78
25.7,95.9,118.78
25.8,107.9,118.78
25.9,98.2,118.78
26.0,93.7,118.78
26.1,101.7,118.78
26.2,94.8,118.78
26.3,102.0,118.78
26.4,97.2,118.78
26.5,98.1,118.78
26.6,101.9,118.78
26.7,89.0,118.78
26.8,100.5,118.78
26.9,96.9,118.78
27.0,97.3,118.78
27.1,103.1,118.78
27.2,96.5,118.78
27.3,95.6,118.78
27.4,102.3,118.78
27.5,98.8,118.78
27.6,89.6,118.78
27.7,102.5,118.78
27.8,103.9,118.78
27.9,98.7,118.78
28.0,101.9,118.78
28.1,89.5,118.78
28.2,101.3,118.78
28.3,105.9,118.78
28.4,99.7,118.78
28.5,73.7,118.78
28.6,99.9,118.78
28.7,105.2,118.78
28.8,90.7,118.78
28.9,101.8,118.78
29.0,103.3,118.78
29.1,103.6,118.78
29.2,100.5,118.78
29.3,93.7,118.78
29.4,105.5,118.78
29.5,94.5,118.78
29.6,94.7,118.78
29.7,75.5,118.78
29.8,89.8,118.78
29.9,75.7,118.78
30.0,108.4,118.78
30.1,104.3,118.78
30.2,103.6,118.78
30.3,81.2,118.78
30.4,104.9,118.78
30.5,89.2,118.78
30.6,98.2,118.78
30.7,60.4,118.78
30.8,102.8,118.78
30.9,97.4,118.78
31.0,95.8,118.78
31.1,103.2,118.78
31.2,87.1,118.78
31.3,106.2,118.78
31.4,89.8,118.78
31.5,84.2,118.78
31.6,90.9,118.78
31.7,99.4,118.78
31.8,101.9,118.78
31.9,94.9,118.78
32.0,105.1,118.78
32.1,81.2,118.78
32.2,96.2,118.78
32.3,96.1,118.78
32.4,101.7,118.78
32.5,93.1,118.78
32.6,95.5,118.78
32.7,75.8,118.78
32.8,102.1,118.78
32.9,106.0,118.78
33.0,94.5,118.78
33.1,104.6,118.78
33.2,96.0,118.78
33.3,89.1,118.78
33.4,98.1,118.78
33.5,102.6,118.78
33.6,107.3,118.78
33.7,77.6,118.78
33.8,104.8,118.78
33.9,101.3,118.78
34.0,100.0,118.78
34.1,94.6,118.78
34.2,99.2,118.78
34.3,86.9,118.78
34.4,98.1,118.78
34.5,111.3,118.78
34.6,98.7,118.78
34.7,98.0,118.78
34.8,99.0,118.78
34.9,98.1,118.78
35.0,86.3,118.78
35.1,85.8,118.78
35.2,98.0,118.78
35.3,98.7,118.78
35.4,98.7,118.78
35.5,73.5,118.78
35.6,98.6,118.78
35.7,86.0,118.78
35.8,98.7,118.78
35.9,97.5,118.78
36.0,99.3,118.78
36.1,85.5,118.78
36.2,98.0,118.78
36.3,97.8,118.78
36.4,96.9,118.78
36.5,73.5,118.78
36.6,99.0,118.78
36.7,86.8,118.78
36.8,97.9,118.78
36.9,99.4,118.78
37.0,97.8,118.78
37.1,85.2,118.78
37.2,109.7,118.78
37.3,98.3,118.78
37.4,96.2,118.78
37.5,98.4,118.78
37.6,101.8,118.78
37.7,108.5,118.78
37.8,92.6,118.78
37.9,93.8,118.78
38.0,98.6,118.78
38.1,99.4,118.78
38.2,99.8,118.78
38.3,99.2,118.78
38.4,99.2,118.78
38.5,98.4,118.78
38.6,99.5,118.78
38.7,99.3,118.78
38.8,97.9,118.78
38.9,98.4,118.78
39.0,99.5,118.78
39.1,98.8,118.78
39.2,98.4,118.78
39.3,98.0,118.78
39.4,97.8,118.78
39.5,99.7,118.78
39.6,98.7,118.78
39.7,99.3,118.78
39.8,97.5,118.78
39.9,98.4,118.78
40.0,84.7,118.78
40.1,111.4,118.78
40.2,98.1,118.78
40.3,99.5,118.78
40.4,97.6,118.78
40.5,99.5,118.78
40.6,85.6,118.78
40.7,98.8,118.78
40.8,100.1,118.78
40.9,99.4,118.78
41.0,98.5,118.78
41.1,98.5,118.78
41.2,99.3,118.78
41.3,99.0,118.78
41.4,99.7,118.78
41.5,112.9,118.78
41.6,98.8,118.78
41.7,98.6,118.78
41.8,99.4,118.78
41.9,98.0,118.78
42.0,98.8,118.78
42.1,97.9,118.78
42.2,98.9,118.78
42.3,99.8,118.78
42.4,97.9,118.78
42.5,106.1,118.78
42.6,98.7,118.78
42.7,99.8,118.78
42.8,96.0,118.78
42.9,107.7,118.78
43.0,98.4,118.78
43.1,98.9,118.78
43.2,97.2,118.78
43.3,98.7,118.78
43.4,100.7,118.78
43.5,107.0,118.78
43.6,94.7,118.78
43.7,94.5,118.78
43.8,112.1,118.78
43.9,97.8,118.78
44.0,97.7,118.78
44.1,94.9,118.78
44.2,98.7,118.78
44.3,89.2,118.78
44.4,108.2,118.78
44.5,99.2,118.78
44.6,99.1,118.78
44.7,98.4,118.78
44.8,91.4,118.78
44.9,113.0,118.78
45.0,89.4,118.78
45.1,110.1,118.78
45.2,99.1,118.78
45.3,99.5,118.78
45.4,98.5,118.78
45.5,101.5,118.78
45.6,98.8,118.78
45.7,97.6,118.78
45.8,97.7,118.78
45.9,98.5,118.78
46.0,98.5,118.78
46.1,112.1,118.78
46.2,99.0,118.78
46.3,99.0,118.78
46.4,97.9,118.78
46.5,98.0,118.78
46.6,97.8,118.78
46.7,97.1,118.78
46.8,97.9,118.78
46.9,111.7,118.78
47.0,99.1,118.78
47.1,98.1,118.78
47.2,97.6,118.78
47.3,98.3,118.78
47.4,97.5,118.78
47.5,98.9,118.78
47.6,111.6,118.78
47.7,99.1,118.78
47.8,98.0,118.78
47.9,97.9,118.78
48.0,98.4,118.78
48.1,98.2,118.78
48.2,99.2,118.78
48.3,106.5,118.78
48.4,98.7,118.78
48.5,98.6,118.78
48.6,98.5,118.78
48.7,99.2,118.78
48.8,99.2,118.78
48.9,98.2,118.78
49.0,98.6,118.78
49.1,111.5,118.78
49.2,98.3,118.78
49.3,98.4,118.78
49.4,97.8,118.78
49.5,97.6,118.78
49.6,97.9,118.78
49.7,98.2,118.78
49.8,98.4,118.78
49.9,97.5,118.78
50.0,98.6,118.78
