step,model,run_count,script_start_time_ist,script_end_time_ist,script_duration_sec,llm_start_time_ist,llm_end_time_ist,llm_duration_sec,prompt_tokens,completion_tokens,total_tokens,prompt_tokens_per_sec,completion_tokens_per_sec,resource_generated_at,resource_last_checked,avg_cpu_1m,avg_mem_1m,avg_cpu_5m,avg_mem_5m
llm_call,llama-3.3-70b-versatile,1,2026-05-26T11:20:14.466612+05:30,2026-05-26T11:20:16.591736+05:30,2.12512980000065,2026-05-26T11:20:14.975407+05:30,2026-05-26T11:20:16.589071+05:30,1.6136508999989019,2819,249,3068,1746.9701779994164,154.30846907479767,2025-11-17T14:47:59.982391,2025-11-17T14:47:59.982398,0.0,3.1,0.0,3.1
