timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-05-26T11:17:56.351420+05:30,step4_scheduler,start,,,llama-3.3-70b-versatile,0.2,42.6,81048468,297961963,197578,444284,
2026-05-26T11:18:40.027796+05:30,step4_scheduler,end,,,llama-3.3-70b-versatile,2.6,42.6,81289243,299089128,198197,446261,
