timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-05-26T11:20:17.808753+05:30,step2_code_generator,start,1,,llama-3.3-70b-versatile,3.4,42.4,81723652,299988905,199164,449548,
2026-05-26T11:20:39.825182+05:30,step2_code_generator,end,1,,llama-3.3-70b-versatile,5.3,43.5,81845686,300143517,199472,450301,
