step,model,run_count,script_start_time_ist,script_end_time_ist,script_duration_sec,llm_start_time_ist,llm_end_time_ist,llm_duration_sec,prompt_tokens,completion_tokens,total_tokens,prompt_tokens_per_sec,completion_tokens_per_sec,resource_generated_at,resource_last_checked,avg_cpu_1m,avg_mem_1m,avg_cpu_5m,avg_mem_5m
llm_call,llama-3.3-70b-versatile,1,2026-05-26T10:57:59.930417+05:30,2026-05-26T10:58:02.164327+05:30,2.2339090000004944,2026-05-26T10:58:00.442969+05:30,2026-05-26T10:58:02.163027+05:30,1.7200474000001122,2364,387,2751,1374.3807292751617,224.99379958946176,2025-11-17T14:47:59.982391,2025-11-17T14:47:59.982398,0.0,3.1,0.0,3.1
