date,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m
2025-12-20 21:30:00+00:00,4.1046314,5.6002855,5.9815936,,285.25516,315.0001,317.4896,,4.68
2025-12-20 22:30:00+00:00,3.6,6.725354,7.5751004,,323.13,344.47583,345.9637,,5.04
2025-12-20 23:30:00+00:00,3.9763298,8.64,9.553605,,354.80566,360.0,360.0,,5.7599998
2025-12-21 00:30:00+00:00,4.452954,9.3669195,10.295058,,14.036275,2.2025495,2.0453732,,7.92
2025-12-21 01:30:00+00:00,5.315336,9.726665,10.662278,,28.30066,2.1210518,1.9748993,,10.440001
2025-12-21 02:30:00+00:00,6.696387,10.464798,11.04786,,36.253937,3.9451082,3.8140097,,12.599999
2025-12-21 03:30:00+00:00,9.449572,12.496719,13.115313,,40.364468,11.633606,11.3098955,,14.04
2025-12-21 04:30:00+00:00,12.738099,15.379206,16.041885,,42.709366,20.556128,20.095322,,14.759999
2025-12-21 05:30:00+00:00,15.021105,16.746773,17.425638,,44.029083,25.463305,24.943882,,15.119999
2025-12-21 06:30:00+00:00,15.021105,16.1198,16.774239,,44.029083,29.427368,28.810698,,14.4
2025-12-21 07:30:00+00:00,13.746156,13.979872,14.573314,,44.999897,34.50859,33.6901,,12.599999
2025-12-21 08:30:00+00:00,11.966954,10.948973,11.444052,,46.2188,43.667847,42.397392,,11.159999
2025-12-21 09:30:00+00:00,8.942214,7.5170207,7.6725054,,49.899166,73.300674,73.300674,,9.36
2025-12-21 10:30:00+00:00,5.634891,8.209263,8.894935,,63.435013,127.875046,128.2902,,7.92
2025-12-21 11:30:00+00:00,2.5455842,10.630672,11.671845,,81.86999,151.69934,151.8215,,6.4799995
2025-12-21 12:30:00+00:00,0.35999998,9.114471,10.089732,,270.0,170.9098,169.50858,,5.7599998
2025-12-21 13:30:00+00:00,3.6179552,6.439876,6.9036903,,275.7105,206.56499,205.2011,,5.3999996
2025-12-21 14:30:00+00:00,5.8048253,6.763786,7.067972,,277.1249,244.7989,242.10283,,5.3999996
2025-12-21 15:30:00+00:00,6.8399997,7.42159,7.9320765,,270.0,255.96373,256.60748,,5.3999996
2025-12-21 16:30:00+00:00,6.87779,7.5942073,7.7512884,,263.9911,264.55975,264.55975,,5.3999996
2025-12-21 17:30:00+00:00,6.924738,7.2,7.3581076,,261.02747,270.0,272.86234,,5.3999996
2025-12-21 18:30:00+00:00,6.519877,6.5693827,6.7753763,,263.6599,279.46225,282.5288,,5.04
2025-12-21 19:30:00+00:00,5.771239,5.815978,6.0823193,,273.57626,291.80148,295.01685,,4.32
2025-12-21 20:30:00+00:00,4.896529,5.6233797,5.9815936,,287.1028,309.8055,312.5104,,4.32
2025-12-21 21:30:00+00:00,4.1046314,6.28713,6.7554193,,307.87503,336.3706,337.6198,,4.68
2025-12-21 22:30:00+00:00,4.0249224,8.311245,9.2155075,,333.43503,355.03033,355.42615,,5.7599998
2025-12-21 23:30:00+00:00,4.6938252,10.086427,11.029513,,355.60138,2.0453732,1.9091109,,6.8399997
2025-12-22 00:30:00+00:00,5.1544156,10.805999,11.396763,,12.094739,1.9091109,1.8475709,,9.0
2025-12-22 01:30:00+00:00,5.815978,10.446206,11.396763,,21.801476,358.0251,358.15244,,11.159999
2025-12-22 02:30:00+00:00,6.792466,10.805999,11.396763,,32.005356,358.09088,358.15244,,12.959999
2025-12-22 03:30:00+00:00,8.942214,12.287555,12.541715,,40.10085,5.0423646,5.0423646,,13.32
2025-12-22 04:30:00+00:00,11.200571,14.05845,14.707037,,44.999897,13.324542,12.99463,,12.959999
2025-12-22 05:30:00+00:00,12.738099,15.256526,15.919376,,47.290634,19.290138,18.853252,,12.24
2025-12-22 06:30:00+00:00,12.738099,15.175612,15.830072,,47.290634,22.306253,21.801476,,11.879999
2025-12-22 07:30:00+00:00,12.229406,14.182355,14.475707,,47.385983,23.962492,23.962492,,11.159999
2025-12-22 08:30:00+00:00,10.948973,11.923557,12.170188,,46.332153,28.886486,28.886486,,10.440001
2025-12-22 09:30:00+00:00,9.422101,8.404285,8.84928,,46.54811,46.73567,48.366554,,9.0
2025-12-22 10:30:00+00:00,6.8777895,6.4799995,6.9911437,,47.12111,90.0,93.012726,,7.2
2025-12-22 11:30:00+00:00,4.5820518,7.491114,8.158633,,44.999897,125.21768,125.837746,,5.7599998
2025-12-22 12:30:00+00:00,2.0991426,6.696387,7.1345177,,30.963696,143.74608,145.49142,,5.04
2025-12-22 13:30:00+00:00,1.609969,5.0528407,5.5604725,,296.56497,175.91446,172.40544,,4.68
2025-12-22 14:30:00+00:00,3.2599385,4.829907,4.9298105,,263.6599,206.56499,206.56499,,4.32
2025-12-22 15:30:00+00:00,4.73506,4.8433046,4.9434853,,261.2539,228.01286,228.01286,,3.96
2025-12-22 16:30:00+00:00,5.4477882,4.829907,4.9298105,,262.40546,243.43501,243.43501,,3.96
2025-12-22 17:30:00+00:00,5.8048253,4.73506,4.833002,,262.8751,261.2539,261.2539,,3.96
2025-12-22 18:30:00+00:00,5.771239,4.68,4.790914,,266.42374,270.0,274.39862,,3.6
2025-12-22 19:30:00+00:00,5.0528407,4.1046314,4.189533,,274.08554,285.25516,285.25516,,3.6
2025-12-22 20:30:00+00:00,4.452954,3.8939953,4.189533,,284.03625,303.6901,307.87503,,3.6
2025-12-22 21:30:00+00:00,3.6,5.154415,5.596776,,306.86996,335.22488,336.8014,,4.32
2025-12-22 22:30:00+00:00,3.7585104,7.6367526,8.158634,,343.3007,351.87,352.23492,,5.3999996
2025-12-22 23:30:00+00:00,4.3349743,9.3669195,10.288498,,4.763556,357.79745,360.0,,6.4799995
2025-12-23 00:30:00+00:00,5.0142193,9.72,10.295058,,21.037588,360.0,2.0453732,,7.92
2025-12-23 01:30:00+00:00,5.1919937,9.007196,9.581828,,33.6901,2.2905633,4.398633,,9.36
2025-12-23 02:30:00+00:00,5.8603754,8.311245,8.84928,,42.510403,4.969664,4.763556,,10.08
2025-12-23 03:30:00+00:00,6.638072,8.707238,8.8873415,,49.398785,7.12493,7.12493,,9.72
2025-12-23 04:30:00+00:00,7.7043357,9.114471,9.302999,,52.594578,9.090207,9.090207,,8.64
2025-12-23 05:30:00+00:00,8.0899935,8.759178,8.940356,,57.724377,9.462248,9.462248,,7.5599995
2025-12-23 06:30:00+00:00,7.5685663,7.2805495,7.431143,,64.65388,8.530692,8.530692,,6.4799995
2025-12-23 07:30:00+00:00,6.379216,5.0911684,5.196476,,73.61038,8.130019,8.130019,,5.04
2025-12-23 08:30:00+00:00,5.506941,2.6208394,2.6750498,,78.6901,15.945477,15.945477,,4.32
2025-12-23 09:30:00+00:00,4.896529,2.1897945,2.235089,,72.89719,99.46225,99.46225,,4.32
2025-12-23 10:30:00+00:00,4.8965297,5.3999996,5.5116954,,53.972538,126.86998,126.86998,,5.04
2025-12-23 11:30:00+00:00,4.3349743,7.127636,7.2750664,,41.63345,135.0001,135.0001,,5.3999996
2025-12-23 12:30:00+00:00,2.7416782,5.991594,6.3217864,,23.198618,147.26479,144.46223,,4.68
2025-12-23 13:30:00+00:00,1.5273507,3.6179552,3.7472322,,315.0001,174.2895,168.69011,,3.6
2025-12-23 14:30:00+00:00,3.2399998,3.319036,3.1608932,,270.0,220.60121,215.53777,,3.2399998
2025-12-23 15:30:00+00:00,4.73506,4.510787,4.285124,,261.2539,241.38963,239.0363,,3.96
2025-12-23 16:30:00+00:00,6.28713,6.151683,5.936278,,256.75946,249.44386,248.19853,,4.68
2025-12-23 17:30:00+00:00,7.072878,6.725354,6.8644643,,255.2564,254.47583,254.47583,,5.3999996
2025-12-23 18:30:00+00:00,7.072878,6.28713,6.7753763,,255.2564,256.75946,257.4712,,5.04
2025-12-23 19:30:00+00:00,6.28713,5.4477882,5.9248943,,256.75946,262.40546,262.8751,,4.32
2025-12-23 20:30:00+00:00,5.4477882,4.3349743,4.790914,,262.40546,274.76355,274.39862,,3.6
2025-12-23 21:30:00+00:00,4.3349743,3.8939953,3.9745402,,274.76355,303.6901,303.6901,,3.6
2025-12-23 22:30:00+00:00,3.396233,4.510787,4.776803,,302.00534,331.38962,337.3801,,3.96
2025-12-23 23:30:00+00:00,3.219938,5.506941,5.9248943,,333.43503,348.6901,352.87506,,4.32
2025-12-24 00:30:00+00:00,3.2599385,5.4477882,5.8906136,,353.6599,352.40543,356.42374,,4.68
2025-12-24 01:30:00+00:00,3.319036,5.0528407,5.1573553,,12.528798,355.91446,355.91446,,4.68
2025-12-24 02:30:00+00:00,3.396233,4.6938252,4.790914,,32.005356,355.60138,355.60138,,5.04
2025-12-24 03:30:00+00:00,4.39436,5.04,5.144249,,55.0079,360.0,360.0,,5.3999996
2025-12-24 04:30:00+00:00,5.6920996,5.4119864,5.52393,,71.564964,3.8140097,3.8140097,,5.7599998
2025-12-24 05:30:00+00:00,6.638072,6.130579,6.257386,,77.4712,3.3664,3.3664,,6.12
2025-12-24 06:30:00+00:00,7.172949,7.2,7.348927,,72.47434,360.0,360.0,,7.2
2025-12-24 07:30:00+00:00,7.5685663,8.287822,8.45925,,64.65388,357.5105,357.5105,,8.28
2025-12-24 08:30:00+00:00,7.491114,8.28,8.451266,,54.782326,360.0,360.0,,8.64
2025-12-24 09:30:00+00:00,6.618519,6.379216,6.8644643,,44.999897,16.389616,15.524177,,7.5599995
2025-12-24 10:30:00+00:00,5.495161,5.3999996,6.026568,,31.607454,53.13002,52.431335,,5.3999996
2025-12-24 11:30:00+00:00,4.452954,5.4477882,6.0600805,,14.036275,82.40546,75.96373,,3.6
2025-12-24 12:30:00+00:00,3.6,3.9763298,4.833002,,360.0,84.805664,81.25392,,2.52
2025-12-24 13:30:00+00:00,2.6208394,1.609969,2.142562,,344.05453,63.435013,59.03632,,1.4399999
2025-12-24 14:30:00+00:00,2.0991426,1.1384199,0.8216351,,300.96368,288.43503,296.56497,,1.4399999
2025-12-24 15:30:00+00:00,4.452954,4.0249224,3.7830918,,255.96373,243.43501,240.94548,,2.8799999
2025-12-24 16:30:00+00:00,7.729527,7.7043357,7.863695,,242.24155,232.59457,232.59457,,5.3999996
2025-12-24 17:30:00+00:00,9.826088,9.726664,9.927854,,241.55717,231.009,231.009,,6.8399997
2025-12-24 18:30:00+00:00,9.028754,8.39657,8.764963,,246.50142,239.0363,236.97612,,6.4799995
2025-12-24 19:30:00+00:00,6.638072,5.937272,6.417175,,257.4712,255.96373,256.75946,,5.04
2025-12-24 20:30:00+00:00,5.0528407,4.5536795,4.9023457,,274.08554,288.43503,282.99463,,3.96
2025-12-24 21:30:00+00:00,4.5536795,4.6102495,4.7909145,,288.43503,308.65982,302.47116,,3.6
2025-12-24 22:30:00+00:00,4.1046314,5.1165614,5.222394,,307.87503,320.7106,320.7106,,3.96
2025-12-24 23:30:00+00:00,3.8939953,5.634891,5.7514453,,326.3099,333.43503,333.43503,,4.32
2025-12-25 00:30:00+00:00,3.9763298,6.28713,6.417175,,354.80566,346.75946,346.75946,,5.3999996
2025-12-25 01:30:00+00:00,4.6800003,6.87779,7.3855805,,22.61991,353.9911,354.2895,,7.2
2025-12-25 02:30:00+00:00,6.1305785,7.5685663,8.092167,,40.236294,2.7262611,2.6025116,,8.64
2025-12-25 03:30:00+00:00,7.653705,8.4042845,8.940356,,48.814175,9.865748,9.462248,,9.72
2025-12-25 04:30:00+00:00,8.78872,8.905908,9.804691,,55.0079,14.036275,12.99463,,10.440001
2025-12-25 05:30:00+00:00,9.387651,9.346143,9.893795,,57.528828,15.642312,15.068549,,10.799999
2025-12-25 06:30:00+00:00,8.891343,9.178235,9.728658,,58.240574,11.3098955,10.885482,,10.440001
2025-12-25 07:30:00+00:00,7.4128532,8.647496,8.8263645,,60.94549,2.385899,2.385899,,9.36
2025-12-25 08:30:00+00:00,5.8048253,7.208994,7.3581076,,60.255207,357.13766,357.13766,,8.28
2025-12-25 09:30:00+00:00,3.8939953,3.671294,4.1081753,,56.3099,11.3098955,10.304792,,6.8399997
2025-12-25 10:30:00+00:00,1.2979984,2.6208394,2.598238,,33.6901,105.945465,98.13002,,5.3999996
2025-12-25 11:30:00+00:00,1.484318,4.8965297,4.9434853,,284.03625,143.97253,138.01286,,4.32
2025-12-25 12:30:00+00:00,3.2599385,4.802999,4.64787,,263.6599,167.00539,161.56496,,4.32
2025-12-25 13:30:00+00:00,4.802999,4.2136917,4.3008494,,257.00537,199.9832,199.9832,,4.68
2025-12-25 14:30:00+00:00,6.379216,6.1305785,6.2573857,,253.61038,229.76372,229.76372,,5.3999996
2025-12-25 15:30:00+00:00,9.028754,10.383987,10.906412,,246.50142,236.3099,237.38077,,7.2
2025-12-25 16:30:00+00:00,11.753877,14.693999,16.321404,,242.6502,239.03632,238.81508,,9.36
2025-12-25 17:30:00+00:00,13.0447235,16.923828,18.595108,,242.02061,240.70874,240.39565,,10.440001
2025-12-25 18:30:00+00:00,11.113451,14.33234,15.783094,,245.09526,244.7223,245.22488,,8.64
2025-12-25 19:30:00+00:00,7.8625183,9.255571,10.249053,,254.05453,256.50424,255.4655,,5.7599998
2025-12-25 20:30:00+00:00,5.0528407,5.5887027,6.0600805,,274.08554,284.93146,284.03625,,3.6
2025-12-25 21:30:00+00:00,3.6,5.1919937,5.608825,,306.86996,326.3099,328.39255,,3.6
2025-12-25 22:30:00+00:00,4.1046314,6.87779,7.725117,,344.7448,353.9911,357.27374,,4.32
2025-12-25 23:30:00+00:00,5.0911684,9.0645685,10.029334,,8.130019,6.842679,8.426887,,5.7599998
2025-12-26 00:30:00+00:00,5.95906,10.308831,11.319495,,25.016869,12.094739,13.134034,,8.28
2025-12-26 01:30:00+00:00,6.696387,10.739833,11.764024,,36.253937,13.5704565,14.470333,,11.879999
2025-12-26 02:30:00+00:00,7.6367526,11.27553,11.861177,,44.999897,16.699326,16.189287,,14.04
2025-12-26 03:30:00+00:00,8.942214,11.631956,12.214482,,49.899166,21.801476,21.161337,,14.4
2025-12-26 04:30:00+00:00,10.296251,12.074766,12.654246,,53.530666,26.564985,25.820946,,14.04
2025-12-26 05:30:00+00:00,10.587918,11.609651,12.170188,,54.688713,29.744795,28.886486,,12.599999
2025-12-26 06:30:00+00:00,9.085988,9.826088,10.353906,,56.3099,28.442837,27.474344,,10.08
2025-12-26 07:30:00+00:00,6.6087217,7.42159,7.5751004,,60.64234,22.833694,22.833694,,7.2
2025-12-26 08:30:00+00:00,4.6800003,4.3498964,4.439872,,67.3801,24.443953,24.443953,,5.04
2025-12-26 09:30:00+00:00,3.6179552,2.1897945,1.978759,,84.2895,99.46225,111.801476,,5.04
2025-12-26 10:30:00+00:00,3.4152596,6.439876,6.7554193,,108.43504,153.43501,157.61983,,6.12
2025-12-26 11:30:00+00:00,3.0547013,9.6932955,10.163065,,135.0001,164.93146,167.4712,,7.2
2025-12-26 12:30:00+00:00,2.968636,10.08,10.655945,,194.03627,180.0,180.0,,7.5599995
2025-12-26 13:30:00+00:00,5.692099,9.904906,10.457707,,235.30478,199.09358,198.43504,,7.92
2025-12-26 14:30:00+00:00,8.373386,10.587918,11.108798,,244.5367,215.3113,214.21576,,8.28
2025-12-26 15:30:00+00:00,9.983106,11.709688,12.214483,,244.35904,224.9999,223.7812,,8.64
2025-12-26 16:30:00+00:00,10.464797,12.538134,13.032696,,243.43501,230.82635,229.574,,9.0
2025-12-26 17:30:00+00:00,10.144082,11.983188,12.739318,,242.52565,237.26477,236.76828,,8.64
