timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-07-30T16:31:18.574304+05:30,step1_task_generator,start,1,,granite4.1:8b,6.7,50.0,39778152,18829655,43322,74087,
2026-07-30T16:32:57.090858+05:30,step1_task_generator,end,1,,granite4.1:8b,7.4,50.3,40104811,20309870,44476,78644,
