step,model,run_count,script_start_time_ist,script_end_time_ist,script_duration_sec,llm_start_time_ist,llm_end_time_ist,llm_duration_sec,prompt_tokens,completion_tokens,total_tokens,prompt_tokens_per_sec,completion_tokens_per_sec,resource_generated_at,resource_last_checked,avg_cpu_1m,avg_mem_1m,avg_cpu_5m,avg_mem_5m
llm_call,granite4.1:8b,1,2026-07-30T16:31:18.574292+05:30,2026-07-30T16:32:57.090840+05:30,98.5165493000095,2026-07-30T16:31:19.092264+05:30,2026-07-30T16:32:57.088564+05:30,97.99628360000497,3554,222,3776,36.26668144382385,2.265392031662604,2026-06-13T16:29:17.295020,2026-06-13T16:29:17.295055,3.15,6.73,3.58,6.72
