timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-07-30T16:32:57.835215+05:30,step2_code_generator,start,1,,granite4.1:8b,6.0,50.3,40108510,20312046,44495,78670,
2026-07-30T16:47:57.164249+05:30,step2_code_generator,end,1,,granite4.1:8b,17.7,53.6,62481288,33807433,72082,124787,
