timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-07-30T17:46:19.398720+05:30,step3_validator,start,1,,granite4.1:8b,13.4,51.4,18554079,309882628,76670,341305,
2026-07-30T17:47:43.063528+05:30,step3_validator,end,1,,"anthropic/claude-3-haiku,google/gemini-3.1-flash-lite,openai/gpt-4o-mini",10.3,51.2,19073391,317688531,78766,350538,
