timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-06-10T17:04:35.340085+05:30,step4_scheduler,start,1,,qwen2.5-coder:7b-instruct-q8_0,14.2,38.0,311664569,525414237,534071,627709,
2026-06-10T17:06:47.365319+05:30,step4_scheduler,end,1,,qwen2.5-coder:7b-instruct-q8_0,2.9,37.3,312273390,527076283,536932,634918,
