timestamp_ist,step,event_type,run_count,task_name,model_name,cpu_percent,memory_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,cpu_temperature_celsius
2026-06-10T16:30:19.621176+05:30,step1_task_generator,start,1,,qwen2.5-coder:7b-instruct-q8_0,5.0,38.7,308643217,501520628,514263,597173,
2026-06-10T16:31:23.236227+05:30,step1_task_generator,end,1,,qwen2.5-coder:7b-instruct-q8_0,2.7,38.5,308729069,501947344,514870,599216,
