step,model,run_count,script_start_time_ist,script_end_time_ist,script_duration_sec,llm_start_time_ist,llm_end_time_ist,llm_duration_sec,prompt_tokens,completion_tokens,total_tokens,prompt_tokens_per_sec,completion_tokens_per_sec,resource_generated_at,resource_last_checked,avg_cpu_1m,avg_mem_1m,avg_cpu_5m,avg_mem_5m
llm_call,granite4.1:8b,1,2026-07-30T17:30:49.032385+05:30,2026-07-30T17:31:59.874305+05:30,70.84191749998718,2026-07-30T17:30:49.555155+05:30,2026-07-30T17:31:59.871510+05:30,70.31633590000274,2323,223,2546,33.036419919598075,3.1713825407104483,2026-06-13T16:29:17.295020,2026-06-13T16:29:17.295055,3.15,6.73,3.58,6.72
