step,model,run_count,script_start_time_ist,script_end_time_ist,script_duration_sec,llm_start_time_ist,llm_end_time_ist,llm_duration_sec,prompt_tokens,completion_tokens,total_tokens,prompt_tokens_per_sec,completion_tokens_per_sec,resource_generated_at,resource_last_checked,avg_cpu_1m,avg_mem_1m,avg_cpu_5m,avg_mem_5m
llm_call,qwen2.5-coder:7b-instruct-q8_0,1,2026-06-10T16:30:19.621164+05:30,2026-06-10T16:31:23.236201+05:30,63.61504140000034,2026-06-10T16:30:20.148151+05:30,2026-06-10T16:31:23.233705+05:30,63.085539400000016,2734,180,2914,43.3379824600501,2.8532687793741833,2025-11-17T14:47:59.982391,2025-11-17T14:47:59.982398,0.0,3.1,0.0,3.1
