step,model,run_count,task_name,script_start_time_ist,script_end_time_ist,script_duration_sec,llm_start_time_ist,llm_end_time_ist,llm_duration_sec,prompt_tokens,completion_tokens,total_tokens,prompt_tokens_per_sec,completion_tokens_per_sec,resource_generated_at,resource_last_checked,avg_cpu_1m,avg_mem_1m,avg_cpu_5m,avg_mem_5m
code_gen,granite4.1:8b,1,Light Intensity Anomaly Detection,2026-07-30T17:32:00.691747+05:30,2026-07-30T17:35:00.024816+05:30,179.3330649999989,2026-07-30T17:32:01.225408+05:30,2026-07-30T17:35:00.024282+05:30,178.7988624999998,3118,1087,4205,17.4385896890144,6.079457021154154,2026-06-13T16:29:17.295020,2026-06-13T16:29:17.295055,3.15,6.73,3.58,6.72
code_gen,granite4.1:8b,1,Mote Temperature Calibration Comparison,2026-07-30T17:32:00.691747+05:30,2026-07-30T17:38:25.381557+05:30,384.68982349999715,2026-07-30T17:35:00.031590+05:30,2026-07-30T17:38:25.381100+05:30,205.34948400000576,3118,672,3790,15.183870634902167,3.272469873846779,2026-06-13T16:29:17.295020,2026-06-13T16:29:17.295055,3.15,6.73,3.58,6.72
code_gen,granite4.1:8b,1,Epoch Synchronization Gaps Identification,2026-07-30T17:32:00.691747+05:30,2026-07-30T17:40:19.556252+05:30,498.8645000999968,2026-07-30T17:32:01.228275+05:30,2026-07-30T17:40:19.555877+05:30,498.32759289999376,3112,876,3988,6.244887990026528,1.7578797812542541,2026-06-13T16:29:17.295020,2026-06-13T16:29:17.295055,3.15,6.73,3.58,6.72
code_gen,granite4.1:8b,1,Temperature Humidity Correlation Analysis,2026-07-30T17:32:00.691747+05:30,2026-07-30T17:44:32.857267+05:30,752.1655112000008,2026-07-30T17:32:01.222918+05:30,2026-07-30T17:44:32.857076+05:30,751.6341431000037,3112,754,3866,4.140312183218576,1.0031476176564287,2026-06-13T16:29:17.295020,2026-06-13T16:29:17.295055,3.15,6.73,3.58,6.72
code_gen,granite4.1:8b,1,Battery Voltage Trend Monitoring,2026-07-30T17:32:00.691747+05:30,2026-07-30T17:46:18.616635+05:30,857.924881400002,2026-07-30T17:32:01.226907+05:30,2026-07-30T17:46:18.616366+05:30,857.3894500000024,3113,856,3969,3.630788785656263,0.9983794412212532,2026-06-13T16:29:17.295020,2026-06-13T16:29:17.295055,3.15,6.73,3.58,6.72
